"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCF_000007545.1_ASM754v1_genomic","GCF_000020745.1_ASM2074v1_genomic","GCF_000020885.1_ASM2088v1_genomic","GCF_000020925.1_ASM2092v1_genomic","GCF_000022165.1_ASM2216v1_genomic","GCF_000170215.1_ASM17021v1_genomic","GCF_000170255.1_ASM17025v1_genomic","GCF_000171255.1_ASM17125v1_genomic","GCF_000171275.1_ASM17127v1_genomic","GCF_000171315.1_ASM17131v1_genomic","GCF_000171415.1_ASM17141v1_genomic","GCF_000171515.1_ASM17151v1_genomic","GCF_000171535.2_ASM17153v2_genomic"
"group_7632","","","13","13","1","11","5129","","","","623","623","623","GCF_000007545.1_ASM754v1_genomic_33753","GCF_000020745.1_ASM2074v1_genomic_37039","GCF_000020885.1_ASM2088v1_genomic_25755","GCF_000020925.1_ASM2092v1_genomic_14566","GCF_000022165.1_ASM2216v1_genomic_39596","GCF_000170215.1_ASM17021v1_genomic_37773","GCF_000170255.1_ASM17025v1_genomic_39221","GCF_000171255.1_ASM17125v1_genomic_20238","GCF_000171275.1_ASM17127v1_genomic_24514","GCF_000171315.1_ASM17131v1_genomic_29035","GCF_000171415.1_ASM17141v1_genomic_1909","GCF_000171515.1_ASM17151v1_genomic_25501","GCF_000171535.2_ASM17153v2_genomic_26052"
"group_7633","","","13","13","1","11","7094","","","","473","473","473","GCF_000007545.1_ASM754v1_genomic_34814","GCF_000020745.1_ASM2074v1_genomic_17433","GCF_000020885.1_ASM2088v1_genomic_5380","GCF_000020925.1_ASM2092v1_genomic_39659","GCF_000022165.1_ASM2216v1_genomic_18245","GCF_000170215.1_ASM17021v1_genomic_17447","GCF_000170255.1_ASM17025v1_genomic_18070","GCF_000171255.1_ASM17125v1_genomic_22201","GCF_000171275.1_ASM17127v1_genomic_35926","GCF_000171315.1_ASM17131v1_genomic_38192","GCF_000171415.1_ASM17141v1_genomic_3621","GCF_000171515.1_ASM17151v1_genomic_19926","GCF_000171535.2_ASM17153v2_genomic_37448"
"group_7634","","","13","13","1","11","6541","","","","2552","2552","2552","GCF_000007545.1_ASM754v1_genomic_33184","GCF_000020745.1_ASM2074v1_genomic_7092","GCF_000020885.1_ASM2088v1_genomic_8726","GCF_000020925.1_ASM2092v1_genomic_24076","GCF_000022165.1_ASM2216v1_genomic_8570","GCF_000170215.1_ASM17021v1_genomic_3512","GCF_000170255.1_ASM17025v1_genomic_8476","GCF_000171255.1_ASM17125v1_genomic_34276","GCF_000171275.1_ASM17127v1_genomic_3483","GCF_000171315.1_ASM17131v1_genomic_2014","GCF_000171415.1_ASM17141v1_genomic_5037","GCF_000171515.1_ASM17151v1_genomic_23119","GCF_000171535.2_ASM17153v2_genomic_7750"
"group_7635","","","13","13","1","11","2632","","","","473","473","473","GCF_000007545.1_ASM754v1_genomic_7571","GCF_000020745.1_ASM2074v1_genomic_4889","GCF_000020885.1_ASM2088v1_genomic_27274","GCF_000020925.1_ASM2092v1_genomic_15400","GCF_000022165.1_ASM2216v1_genomic_107","GCF_000170215.1_ASM17021v1_genomic_116","GCF_000170255.1_ASM17025v1_genomic_107","GCF_000171255.1_ASM17125v1_genomic_4455","GCF_000171275.1_ASM17127v1_genomic_16905","GCF_000171315.1_ASM17131v1_genomic_115","GCF_000171415.1_ASM17141v1_genomic_12319","GCF_000171515.1_ASM17151v1_genomic_7206","GCF_000171535.2_ASM17153v2_genomic_27540"
"group_7636","","","13","13","1","11","1792","","","","722","722","722","GCF_000007545.1_ASM754v1_genomic_27326","GCF_000020745.1_ASM2074v1_genomic_510","GCF_000020885.1_ASM2088v1_genomic_1887","GCF_000020925.1_ASM2092v1_genomic_5303","GCF_000022165.1_ASM2216v1_genomic_34687","GCF_000170215.1_ASM17021v1_genomic_33054","GCF_000170255.1_ASM17025v1_genomic_34377","GCF_000171255.1_ASM17125v1_genomic_480","GCF_000171275.1_ASM17127v1_genomic_15607","GCF_000171315.1_ASM17131v1_genomic_12013","GCF_000171415.1_ASM17141v1_genomic_7149","GCF_000171515.1_ASM17151v1_genomic_24490","GCF_000171535.2_ASM17153v2_genomic_32147"
"group_7637","","","13","13","1","11","6669","","","","443","443","443","GCF_000007545.1_ASM754v1_genomic_36010","GCF_000020745.1_ASM2074v1_genomic_29714","GCF_000020885.1_ASM2088v1_genomic_4647","GCF_000020925.1_ASM2092v1_genomic_30623","GCF_000022165.1_ASM2216v1_genomic_2083","GCF_000170215.1_ASM17021v1_genomic_1999","GCF_000170255.1_ASM17025v1_genomic_2054","GCF_000171255.1_ASM17125v1_genomic_17458","GCF_000171275.1_ASM17127v1_genomic_27523","GCF_000171315.1_ASM17131v1_genomic_13545","GCF_000171415.1_ASM17141v1_genomic_38720","GCF_000171515.1_ASM17151v1_genomic_37935","GCF_000171535.2_ASM17153v2_genomic_20968"
"group_7638","","","13","13","1","11","7117","","","","698","698","698","GCF_000007545.1_ASM754v1_genomic_36642","GCF_000020745.1_ASM2074v1_genomic_29873","GCF_000020885.1_ASM2088v1_genomic_26763","GCF_000020925.1_ASM2092v1_genomic_24755","GCF_000022165.1_ASM2216v1_genomic_28098","GCF_000170215.1_ASM17021v1_genomic_2146","GCF_000170255.1_ASM17025v1_genomic_27864","GCF_000171255.1_ASM17125v1_genomic_14939","GCF_000171275.1_ASM17127v1_genomic_17673","GCF_000171315.1_ASM17131v1_genomic_26950","GCF_000171415.1_ASM17141v1_genomic_5596","GCF_000171515.1_ASM17151v1_genomic_5303","GCF_000171535.2_ASM17153v2_genomic_7228"
"group_7639","","","13","13","1","11","487","","","","749","749","749","GCF_000007545.1_ASM754v1_genomic_15873","GCF_000020745.1_ASM2074v1_genomic_98","GCF_000020885.1_ASM2088v1_genomic_6077","GCF_000020925.1_ASM2092v1_genomic_18783","GCF_000022165.1_ASM2216v1_genomic_21417","GCF_000170215.1_ASM17021v1_genomic_17517","GCF_000170255.1_ASM17025v1_genomic_21230","GCF_000171255.1_ASM17125v1_genomic_91","GCF_000171275.1_ASM17127v1_genomic_5451","GCF_000171315.1_ASM17131v1_genomic_5310","GCF_000171415.1_ASM17141v1_genomic_34128","GCF_000171515.1_ASM17151v1_genomic_26495","GCF_000171535.2_ASM17153v2_genomic_32898"
"group_764","","","13","13","1","11","2999","","","","389","533","521","GCF_000007545.1_ASM754v1_genomic_7078","GCF_000020745.1_ASM2074v1_genomic_497","GCF_000020885.1_ASM2088v1_genomic_17705","GCF_000020925.1_ASM2092v1_genomic_359","GCF_000022165.1_ASM2216v1_genomic_7148","GCF_000170215.1_ASM17021v1_genomic_9591","GCF_000170255.1_ASM17025v1_genomic_7077","GCF_000171255.1_ASM17125v1_genomic_6958","GCF_000171275.1_ASM17127v1_genomic_10882","GCF_000171315.1_ASM17131v1_genomic_30741","GCF_000171415.1_ASM17141v1_genomic_37106","GCF_000171515.1_ASM17151v1_genomic_31038","GCF_000171535.2_ASM17153v2_genomic_21750"
"group_7640","","","13","13","1","11","7186","","","","683","683","683","GCF_000007545.1_ASM754v1_genomic_5327","GCF_000020745.1_ASM2074v1_genomic_36476","GCF_000020885.1_ASM2088v1_genomic_10674","GCF_000020925.1_ASM2092v1_genomic_1064","GCF_000022165.1_ASM2216v1_genomic_2454","GCF_000170215.1_ASM17021v1_genomic_22481","GCF_000170255.1_ASM17025v1_genomic_2421","GCF_000171255.1_ASM17125v1_genomic_24407","GCF_000171275.1_ASM17127v1_genomic_20140","GCF_000171315.1_ASM17131v1_genomic_2272","GCF_000171415.1_ASM17141v1_genomic_20653","GCF_000171515.1_ASM17151v1_genomic_36293","GCF_000171535.2_ASM17153v2_genomic_23961"
"group_7641","","","13","13","1","11","7064","","","","800","800","800","GCF_000007545.1_ASM754v1_genomic_10399","GCF_000020745.1_ASM2074v1_genomic_26266","GCF_000020885.1_ASM2088v1_genomic_12836","GCF_000020925.1_ASM2092v1_genomic_33158","GCF_000022165.1_ASM2216v1_genomic_20624","GCF_000170215.1_ASM17021v1_genomic_19775","GCF_000170255.1_ASM17025v1_genomic_20428","GCF_000171255.1_ASM17125v1_genomic_36591","GCF_000171275.1_ASM17127v1_genomic_27276","GCF_000171315.1_ASM17131v1_genomic_18575","GCF_000171415.1_ASM17141v1_genomic_21731","GCF_000171515.1_ASM17151v1_genomic_17939","GCF_000171535.2_ASM17153v2_genomic_22709"
"group_7642","","","13","13","1","11","4104","","","","473","473","473","GCF_000007545.1_ASM754v1_genomic_23738","GCF_000020745.1_ASM2074v1_genomic_9824","GCF_000020885.1_ASM2088v1_genomic_7216","GCF_000020925.1_ASM2092v1_genomic_16894","GCF_000022165.1_ASM2216v1_genomic_38164","GCF_000170215.1_ASM17021v1_genomic_23061","GCF_000170255.1_ASM17025v1_genomic_37835","GCF_000171255.1_ASM17125v1_genomic_8445","GCF_000171275.1_ASM17127v1_genomic_13758","GCF_000171315.1_ASM17131v1_genomic_23262","GCF_000171415.1_ASM17141v1_genomic_24462","GCF_000171515.1_ASM17151v1_genomic_14044","GCF_000171535.2_ASM17153v2_genomic_413"
"group_7643","","","13","13","1","11","6666","","","","629","629","629","GCF_000007545.1_ASM754v1_genomic_32561","GCF_000020745.1_ASM2074v1_genomic_35010","GCF_000020885.1_ASM2088v1_genomic_29096","GCF_000020925.1_ASM2092v1_genomic_6884","GCF_000022165.1_ASM2216v1_genomic_20467","GCF_000170215.1_ASM17021v1_genomic_19627","GCF_000170255.1_ASM17025v1_genomic_20274","GCF_000171255.1_ASM17125v1_genomic_34581","GCF_000171275.1_ASM17127v1_genomic_25527","GCF_000171315.1_ASM17131v1_genomic_5138","GCF_000171415.1_ASM17141v1_genomic_35892","GCF_000171515.1_ASM17151v1_genomic_3812","GCF_000171535.2_ASM17153v2_genomic_5295"
"group_7644","","","13","13","1","11","5108","","","","407","407","407","GCF_000007545.1_ASM754v1_genomic_33447","GCF_000020745.1_ASM2074v1_genomic_1387","GCF_000020885.1_ASM2088v1_genomic_37877","GCF_000020925.1_ASM2092v1_genomic_5376","GCF_000022165.1_ASM2216v1_genomic_27122","GCF_000170215.1_ASM17021v1_genomic_24310","GCF_000170255.1_ASM17025v1_genomic_26905","GCF_000171255.1_ASM17125v1_genomic_23441","GCF_000171275.1_ASM17127v1_genomic_29796","GCF_000171315.1_ASM17131v1_genomic_23470","GCF_000171415.1_ASM17141v1_genomic_26853","GCF_000171515.1_ASM17151v1_genomic_23450","GCF_000171535.2_ASM17153v2_genomic_25008"
"group_7645","","","13","13","1","11","2492","","","","1115","1115","1115","GCF_000007545.1_ASM754v1_genomic_30478","GCF_000020745.1_ASM2074v1_genomic_23375","GCF_000020885.1_ASM2088v1_genomic_33057","GCF_000020925.1_ASM2092v1_genomic_13212","GCF_000022165.1_ASM2216v1_genomic_18456","GCF_000170215.1_ASM17021v1_genomic_17665","GCF_000170255.1_ASM17025v1_genomic_18288","GCF_000171255.1_ASM17125v1_genomic_10191","GCF_000171275.1_ASM17127v1_genomic_37497","GCF_000171315.1_ASM17131v1_genomic_17743","GCF_000171415.1_ASM17141v1_genomic_37850","GCF_000171515.1_ASM17151v1_genomic_4615","GCF_000171535.2_ASM17153v2_genomic_38439"
"group_7646","","","13","13","1","11","3209","","","","224","224","224","GCF_000007545.1_ASM754v1_genomic_23835","GCF_000020745.1_ASM2074v1_genomic_5574","GCF_000020885.1_ASM2088v1_genomic_5442","GCF_000020925.1_ASM2092v1_genomic_5654","GCF_000022165.1_ASM2216v1_genomic_5728","GCF_000170215.1_ASM17021v1_genomic_25249","GCF_000170255.1_ASM17025v1_genomic_5656","GCF_000171255.1_ASM17125v1_genomic_5145","GCF_000171275.1_ASM17127v1_genomic_5238","GCF_000171315.1_ASM17131v1_genomic_5349","GCF_000171415.1_ASM17141v1_genomic_5715","GCF_000171515.1_ASM17151v1_genomic_5416","GCF_000171535.2_ASM17153v2_genomic_26025"
"group_7647","","","13","13","1","11","7768","","","","257","257","257","GCF_000007545.1_ASM754v1_genomic_436","GCF_000020745.1_ASM2074v1_genomic_2742","GCF_000020885.1_ASM2088v1_genomic_20236","GCF_000020925.1_ASM2092v1_genomic_3717","GCF_000022165.1_ASM2216v1_genomic_3836","GCF_000170215.1_ASM17021v1_genomic_3647","GCF_000170255.1_ASM17025v1_genomic_3775","GCF_000171255.1_ASM17125v1_genomic_2503","GCF_000171275.1_ASM17127v1_genomic_3523","GCF_000171315.1_ASM17131v1_genomic_3519","GCF_000171415.1_ASM17141v1_genomic_3861","GCF_000171515.1_ASM17151v1_genomic_3619","GCF_000171535.2_ASM17153v2_genomic_3622"
"group_7648","","","13","13","1","11","1494","","","","2855","2855","2855","GCF_000007545.1_ASM754v1_genomic_36329","GCF_000020745.1_ASM2074v1_genomic_30285","GCF_000020885.1_ASM2088v1_genomic_6761","GCF_000020925.1_ASM2092v1_genomic_33971","GCF_000022165.1_ASM2216v1_genomic_23670","GCF_000170215.1_ASM17021v1_genomic_24693","GCF_000170255.1_ASM17025v1_genomic_23478","GCF_000171255.1_ASM17125v1_genomic_24257","GCF_000171275.1_ASM17127v1_genomic_23942","GCF_000171315.1_ASM17131v1_genomic_168","GCF_000171415.1_ASM17141v1_genomic_756","GCF_000171515.1_ASM17151v1_genomic_9159","GCF_000171535.2_ASM17153v2_genomic_1601"
"group_7649","","","13","13","1","11","3389","","","","620","620","620","GCF_000007545.1_ASM754v1_genomic_11547","GCF_000020745.1_ASM2074v1_genomic_9515","GCF_000020885.1_ASM2088v1_genomic_36746","GCF_000020925.1_ASM2092v1_genomic_21431","GCF_000022165.1_ASM2216v1_genomic_21296","GCF_000170215.1_ASM17021v1_genomic_25000","GCF_000170255.1_ASM17025v1_genomic_21106","GCF_000171255.1_ASM17125v1_genomic_26357","GCF_000171275.1_ASM17127v1_genomic_21357","GCF_000171315.1_ASM17131v1_genomic_20504","GCF_000171415.1_ASM17141v1_genomic_21036","GCF_000171515.1_ASM17151v1_genomic_7658","GCF_000171535.2_ASM17153v2_genomic_21017"
"group_765","","","13","13","1","11","2935","","","","392","527","516","GCF_000007545.1_ASM754v1_genomic_27632","GCF_000020745.1_ASM2074v1_genomic_33791","GCF_000020885.1_ASM2088v1_genomic_124","GCF_000020925.1_ASM2092v1_genomic_6106","GCF_000022165.1_ASM2216v1_genomic_8030","GCF_000170215.1_ASM17021v1_genomic_7750","GCF_000170255.1_ASM17025v1_genomic_7955","GCF_000171255.1_ASM17125v1_genomic_20953","GCF_000171275.1_ASM17127v1_genomic_10057","GCF_000171315.1_ASM17131v1_genomic_10686","GCF_000171415.1_ASM17141v1_genomic_21344","GCF_000171515.1_ASM17151v1_genomic_6962","GCF_000171535.2_ASM17153v2_genomic_22412"
"group_7650","","","13","13","1","11","648","","","","2684","2717","2686","GCF_000007545.1_ASM754v1_genomic_8104","GCF_000020745.1_ASM2074v1_genomic_23996","GCF_000020885.1_ASM2088v1_genomic_29038","GCF_000020925.1_ASM2092v1_genomic_19904","GCF_000022165.1_ASM2216v1_genomic_1035","GCF_000170215.1_ASM17021v1_genomic_1018","GCF_000170255.1_ASM17025v1_genomic_1019","GCF_000171255.1_ASM17125v1_genomic_9154","GCF_000171275.1_ASM17127v1_genomic_27128","GCF_000171315.1_ASM17131v1_genomic_9719","GCF_000171415.1_ASM17141v1_genomic_13770","GCF_000171515.1_ASM17151v1_genomic_22775","GCF_000171535.2_ASM17153v2_genomic_31782"
"group_7651","","","13","13","1","11","4175","","","","863","863","863","GCF_000007545.1_ASM754v1_genomic_15530","GCF_000020745.1_ASM2074v1_genomic_35048","GCF_000020885.1_ASM2088v1_genomic_8647","GCF_000020925.1_ASM2092v1_genomic_28850","GCF_000022165.1_ASM2216v1_genomic_17373","GCF_000170215.1_ASM17021v1_genomic_255","GCF_000170255.1_ASM17025v1_genomic_17218","GCF_000171255.1_ASM17125v1_genomic_12778","GCF_000171275.1_ASM17127v1_genomic_3049","GCF_000171315.1_ASM17131v1_genomic_10496","GCF_000171415.1_ASM17141v1_genomic_22792","GCF_000171515.1_ASM17151v1_genomic_22162","GCF_000171535.2_ASM17153v2_genomic_11753"
"group_7652","","","13","13","1","11","7891","","","","569","569","569","GCF_000007545.1_ASM754v1_genomic_5422","GCF_000020745.1_ASM2074v1_genomic_14180","GCF_000020885.1_ASM2088v1_genomic_33422","GCF_000020925.1_ASM2092v1_genomic_24522","GCF_000022165.1_ASM2216v1_genomic_7213","GCF_000170215.1_ASM17021v1_genomic_30499","GCF_000170255.1_ASM17025v1_genomic_7142","GCF_000171255.1_ASM17125v1_genomic_25738","GCF_000171275.1_ASM17127v1_genomic_12009","GCF_000171315.1_ASM17131v1_genomic_7052","GCF_000171415.1_ASM17141v1_genomic_24528","GCF_000171515.1_ASM17151v1_genomic_32581","GCF_000171535.2_ASM17153v2_genomic_5457"
"group_7653","","","13","13","1","11","7607","","","","896","896","896","GCF_000007545.1_ASM754v1_genomic_10070","GCF_000020745.1_ASM2074v1_genomic_38795","GCF_000020885.1_ASM2088v1_genomic_9645","GCF_000020925.1_ASM2092v1_genomic_28384","GCF_000022165.1_ASM2216v1_genomic_27881","GCF_000170215.1_ASM17021v1_genomic_11608","GCF_000170255.1_ASM17025v1_genomic_27650","GCF_000171255.1_ASM17125v1_genomic_33182","GCF_000171275.1_ASM17127v1_genomic_22082","GCF_000171315.1_ASM17131v1_genomic_16334","GCF_000171415.1_ASM17141v1_genomic_28199","GCF_000171515.1_ASM17151v1_genomic_29329","GCF_000171535.2_ASM17153v2_genomic_29866"
"group_7654","","","13","13","1","11","2829","","","","1094","1094","1094","GCF_000007545.1_ASM754v1_genomic_22591","GCF_000020745.1_ASM2074v1_genomic_22450","GCF_000020885.1_ASM2088v1_genomic_26698","GCF_000020925.1_ASM2092v1_genomic_8392","GCF_000022165.1_ASM2216v1_genomic_38321","GCF_000170215.1_ASM17021v1_genomic_7162","GCF_000170255.1_ASM17025v1_genomic_37989","GCF_000171255.1_ASM17125v1_genomic_15257","GCF_000171275.1_ASM17127v1_genomic_1180","GCF_000171315.1_ASM17131v1_genomic_30236","GCF_000171415.1_ASM17141v1_genomic_13107","GCF_000171515.1_ASM17151v1_genomic_28260","GCF_000171535.2_ASM17153v2_genomic_37845"
"group_7655","","","13","13","1","11","3038","","","","668","668","668","GCF_000007545.1_ASM754v1_genomic_19782","GCF_000020745.1_ASM2074v1_genomic_27464","GCF_000020885.1_ASM2088v1_genomic_2237","GCF_000020925.1_ASM2092v1_genomic_37237","GCF_000022165.1_ASM2216v1_genomic_34317","GCF_000170215.1_ASM17021v1_genomic_32690","GCF_000170255.1_ASM17025v1_genomic_34010","GCF_000171255.1_ASM17125v1_genomic_3875","GCF_000171275.1_ASM17127v1_genomic_31243","GCF_000171315.1_ASM17131v1_genomic_34333","GCF_000171415.1_ASM17141v1_genomic_2337","GCF_000171515.1_ASM17151v1_genomic_2183","GCF_000171535.2_ASM17153v2_genomic_2227"
"group_7656","","","13","13","1","11","7864","","","","1367","1367","1367","GCF_000007545.1_ASM754v1_genomic_38329","GCF_000020745.1_ASM2074v1_genomic_21549","GCF_000020885.1_ASM2088v1_genomic_25312","GCF_000020925.1_ASM2092v1_genomic_15841","GCF_000022165.1_ASM2216v1_genomic_32369","GCF_000170215.1_ASM17021v1_genomic_26613","GCF_000170255.1_ASM17025v1_genomic_32088","GCF_000171255.1_ASM17125v1_genomic_19411","GCF_000171275.1_ASM17127v1_genomic_29628","GCF_000171315.1_ASM17131v1_genomic_24248","GCF_000171415.1_ASM17141v1_genomic_23213","GCF_000171515.1_ASM17151v1_genomic_36741","GCF_000171535.2_ASM17153v2_genomic_9886"
"group_7657","","","13","13","1","11","7485","","","","803","803","803","GCF_000007545.1_ASM754v1_genomic_20123","GCF_000020745.1_ASM2074v1_genomic_4409","GCF_000020885.1_ASM2088v1_genomic_19771","GCF_000020925.1_ASM2092v1_genomic_21880","GCF_000022165.1_ASM2216v1_genomic_18469","GCF_000170215.1_ASM17021v1_genomic_16583","GCF_000170255.1_ASM17025v1_genomic_18301","GCF_000171255.1_ASM17125v1_genomic_21731","GCF_000171275.1_ASM17127v1_genomic_29938","GCF_000171315.1_ASM17131v1_genomic_37247","GCF_000171415.1_ASM17141v1_genomic_9560","GCF_000171515.1_ASM17151v1_genomic_20939","GCF_000171535.2_ASM17153v2_genomic_13405"
"group_7658","","","13","13","1","11","5709","","","","443","443","443","GCF_000007545.1_ASM754v1_genomic_2123","GCF_000020745.1_ASM2074v1_genomic_34964","GCF_000020885.1_ASM2088v1_genomic_8928","GCF_000020925.1_ASM2092v1_genomic_62","GCF_000022165.1_ASM2216v1_genomic_7072","GCF_000170215.1_ASM17021v1_genomic_17673","GCF_000170255.1_ASM17025v1_genomic_7006","GCF_000171255.1_ASM17125v1_genomic_11100","GCF_000171275.1_ASM17127v1_genomic_935","GCF_000171315.1_ASM17131v1_genomic_24756","GCF_000171415.1_ASM17141v1_genomic_32233","GCF_000171515.1_ASM17151v1_genomic_3609","GCF_000171535.2_ASM17153v2_genomic_11383"
"group_7659","","","13","13","1","11","7557","","","","2213","2213","2213","GCF_000007545.1_ASM754v1_genomic_29395","GCF_000020745.1_ASM2074v1_genomic_17057","GCF_000020885.1_ASM2088v1_genomic_1575","GCF_000020925.1_ASM2092v1_genomic_26228","GCF_000022165.1_ASM2216v1_genomic_17556","GCF_000170215.1_ASM17021v1_genomic_16769","GCF_000170255.1_ASM17025v1_genomic_17396","GCF_000171255.1_ASM17125v1_genomic_29376","GCF_000171275.1_ASM17127v1_genomic_35098","GCF_000171315.1_ASM17131v1_genomic_13743","GCF_000171415.1_ASM17141v1_genomic_16174","GCF_000171515.1_ASM17151v1_genomic_26721","GCF_000171535.2_ASM17153v2_genomic_9675"
"group_7660","","","13","13","1","11","2471","","","","1268","1268","1268","GCF_000007545.1_ASM754v1_genomic_37439","GCF_000020745.1_ASM2074v1_genomic_14012","GCF_000020885.1_ASM2088v1_genomic_8691","GCF_000020925.1_ASM2092v1_genomic_27033","GCF_000022165.1_ASM2216v1_genomic_20689","GCF_000170215.1_ASM17021v1_genomic_12923","GCF_000170255.1_ASM17025v1_genomic_20493","GCF_000171255.1_ASM17125v1_genomic_21496","GCF_000171275.1_ASM17127v1_genomic_4679","GCF_000171315.1_ASM17131v1_genomic_12525","GCF_000171415.1_ASM17141v1_genomic_18858","GCF_000171515.1_ASM17151v1_genomic_36858","GCF_000171535.2_ASM17153v2_genomic_5729"
"group_7661","","","13","13","1","11","1355","","","","857","857","857","GCF_000007545.1_ASM754v1_genomic_7930","GCF_000020745.1_ASM2074v1_genomic_8226","GCF_000020885.1_ASM2088v1_genomic_27207","GCF_000020925.1_ASM2092v1_genomic_16987","GCF_000022165.1_ASM2216v1_genomic_15857","GCF_000170215.1_ASM17021v1_genomic_15206","GCF_000170255.1_ASM17025v1_genomic_15720","GCF_000171255.1_ASM17125v1_genomic_36470","GCF_000171275.1_ASM17127v1_genomic_31205","GCF_000171315.1_ASM17131v1_genomic_26875","GCF_000171415.1_ASM17141v1_genomic_3988","GCF_000171515.1_ASM17151v1_genomic_17572","GCF_000171535.2_ASM17153v2_genomic_34546"
"group_7662","","","13","13","1","11","488","","","","899","899","899","GCF_000007545.1_ASM754v1_genomic_32336","GCF_000020745.1_ASM2074v1_genomic_28425","GCF_000020885.1_ASM2088v1_genomic_5320","GCF_000020925.1_ASM2092v1_genomic_31268","GCF_000022165.1_ASM2216v1_genomic_26649","GCF_000170215.1_ASM17021v1_genomic_24743","GCF_000170255.1_ASM17025v1_genomic_26432","GCF_000171255.1_ASM17125v1_genomic_23982","GCF_000171275.1_ASM17127v1_genomic_32131","GCF_000171315.1_ASM17131v1_genomic_17138","GCF_000171415.1_ASM17141v1_genomic_37695","GCF_000171515.1_ASM17151v1_genomic_34454","GCF_000171535.2_ASM17153v2_genomic_21467"
"group_7663","","","13","13","1","11","6442","","","","836","836","836","GCF_000007545.1_ASM754v1_genomic_34024","GCF_000020745.1_ASM2074v1_genomic_31068","GCF_000020885.1_ASM2088v1_genomic_25938","GCF_000020925.1_ASM2092v1_genomic_11932","GCF_000022165.1_ASM2216v1_genomic_20228","GCF_000170215.1_ASM17021v1_genomic_19387","GCF_000170255.1_ASM17025v1_genomic_20041","GCF_000171255.1_ASM17125v1_genomic_18590","GCF_000171275.1_ASM17127v1_genomic_30657","GCF_000171315.1_ASM17131v1_genomic_27914","GCF_000171415.1_ASM17141v1_genomic_20071","GCF_000171515.1_ASM17151v1_genomic_19525","GCF_000171535.2_ASM17153v2_genomic_20016"
"group_7664","","","13","13","1","11","6769","","","","2189","2189","2189","GCF_000007545.1_ASM754v1_genomic_15130","GCF_000020745.1_ASM2074v1_genomic_25027","GCF_000020885.1_ASM2088v1_genomic_36455","GCF_000020925.1_ASM2092v1_genomic_227","GCF_000022165.1_ASM2216v1_genomic_12735","GCF_000170215.1_ASM17021v1_genomic_12271","GCF_000170255.1_ASM17025v1_genomic_12629","GCF_000171255.1_ASM17125v1_genomic_16344","GCF_000171275.1_ASM17127v1_genomic_33259","GCF_000171315.1_ASM17131v1_genomic_35733","GCF_000171415.1_ASM17141v1_genomic_12795","GCF_000171515.1_ASM17151v1_genomic_31717","GCF_000171535.2_ASM17153v2_genomic_32779"
"group_7665","","","13","13","1","11","7865","","","","446","446","446","GCF_000007545.1_ASM754v1_genomic_19590","GCF_000020745.1_ASM2074v1_genomic_13087","GCF_000020885.1_ASM2088v1_genomic_3698","GCF_000020925.1_ASM2092v1_genomic_28359","GCF_000022165.1_ASM2216v1_genomic_28331","GCF_000170215.1_ASM17021v1_genomic_7150","GCF_000170255.1_ASM17025v1_genomic_32504","GCF_000171255.1_ASM17125v1_genomic_11023","GCF_000171275.1_ASM17127v1_genomic_24303","GCF_000171315.1_ASM17131v1_genomic_6996","GCF_000171415.1_ASM17141v1_genomic_5327","GCF_000171515.1_ASM17151v1_genomic_33940","GCF_000171535.2_ASM17153v2_genomic_5084"
"group_7666","","","13","13","1","11","3482","","","","551","551","551","GCF_000007545.1_ASM754v1_genomic_14795","GCF_000020745.1_ASM2074v1_genomic_10017","GCF_000020885.1_ASM2088v1_genomic_37067","GCF_000020925.1_ASM2092v1_genomic_21658","GCF_000022165.1_ASM2216v1_genomic_15136","GCF_000170215.1_ASM17021v1_genomic_20286","GCF_000170255.1_ASM17025v1_genomic_15002","GCF_000171255.1_ASM17125v1_genomic_19300","GCF_000171275.1_ASM17127v1_genomic_1931","GCF_000171315.1_ASM17131v1_genomic_17269","GCF_000171415.1_ASM17141v1_genomic_2129","GCF_000171515.1_ASM17151v1_genomic_15613","GCF_000171535.2_ASM17153v2_genomic_2035"
"group_7667","","","13","13","1","11","4298","","","","791","791","791","GCF_000007545.1_ASM754v1_genomic_968","GCF_000020745.1_ASM2074v1_genomic_25813","GCF_000020885.1_ASM2088v1_genomic_18239","GCF_000020925.1_ASM2092v1_genomic_29419","GCF_000022165.1_ASM2216v1_genomic_25190","GCF_000170215.1_ASM17021v1_genomic_23978","GCF_000170255.1_ASM17025v1_genomic_24981","GCF_000171255.1_ASM17125v1_genomic_21625","GCF_000171275.1_ASM17127v1_genomic_27047","GCF_000171315.1_ASM17131v1_genomic_7813","GCF_000171415.1_ASM17141v1_genomic_2711","GCF_000171515.1_ASM17151v1_genomic_8894","GCF_000171535.2_ASM17153v2_genomic_4852"
