persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
LNHIMF_03085	0.0	1.0	True
LNHIMF_03087	0.0	1.0	True
LNHIMF_03091	0.0	1.0	True
LNHIMF_03097	0.0	1.0	True
LNHIMF_03103	0.0	1.0	True
LNHIMF_03106	0.0	1.0	True
LNHIMF_03115	0.0	1.077	True
LNHIMF_03122	0.0	1.0	True
LNHIMF_03123	0.0	1.0	True
LNHIMF_03124	0.0	1.0	True
LNHIMF_03138	0.0	1.0	True
LNHIMF_03140	0.0	1.0	True
LNHIMF_03143	0.0	1.0	True
LNHIMF_03144	0.0	1.0	True
LNHIMF_03148	0.0	1.0	True
LNHIMF_03154	0.0	1.0	True
LNHIMF_03155	0.0	1.0	True
LNHIMF_03159	0.0	1.083	True
LNHIMF_03170	0.0	1.0	True
LNHIMF_03171	0.0	1.0	True
LNHIMF_03175	0.0	1.0	True
LNHIMF_03179	0.0	1.083	True
LNHIMF_03187	0.0	1.0	True
LNHIMF_03190	0.0	1.0	True
LNHIMF_03192	0.0	1.077	True
LNHIMF_03196	0.0	1.0	True
LNHIMF_03197	0.0	1.0	True
LNHIMF_03202	0.0	1.154	True
LNHIMF_03205	0.0	1.0	True
LNHIMF_03211	0.0	1.0	True
LNHIMF_03213	0.0	1.0	True
LNHIMF_03214	0.0	1.0	True
LNHIMF_03215	0.0	1.077	True
LNHIMF_03217	0.0	1.0	True
LNHIMF_03225	0.0	1.0	True
LNHIMF_03229	0.0	1.0	True
LNHIMF_03234	0.0	1.0	True
LNHIMF_03249	0.0	1.0	True
LNHIMF_03257	0.0	1.0	True
LNHIMF_03259	0.0	1.0	True
LNHIMF_03260	0.0	1.0	True
LNHIMF_03264	0.0	1.0	True
LNHIMF_03267	0.0	1.0	True
LNHIMF_03270	0.0	1.0	True
LNHIMF_03276	0.0	1.0	True
LNHIMF_03279	0.0	1.0	True
LNHIMF_03287	0.0	1.0	True
LNHIMF_03289	0.0	1.0	True
LNHIMF_03292	0.0	1.0	True
LNHIMF_03293	0.0	1.154	True
LNHIMF_03296	0.0	1.0	True
LNHIMF_03297	0.0	1.0	True
LNHIMF_03298	0.0	1.077	True
LNHIMF_03300	0.0	1.0	True
LNHIMF_03303	0.0	1.0	True
LNHIMF_03305	0.0	1.0	True
LNHIMF_03308	0.0	1.0	True
LNHIMF_03310	0.0	1.0	True
LNHIMF_03313	0.0	1.0	True
LNHIMF_03314	0.0	1.0	True
LNHIMF_03315	0.0	1.0	True
LNHIMF_03316	0.0	1.0	True
LNHIMF_03318	0.0	1.0	True
LNHIMF_03326	0.0	1.0	True
LNHIMF_03331	0.0	1.0	True
LNHIMF_03337	0.0	1.0	True
LNHIMF_03346	0.0	1.0	True
LNHIMF_03355	0.0	1.0	True
LNHIMF_03363	0.0	1.0	True
LNHIMF_03364	0.0	1.0	True
LNHIMF_03365	0.0	1.0	True
LNHIMF_03371	0.0	1.0	True
LNHIMF_03373	0.0	1.0	True
LNHIMF_03380	0.0	1.0	True
LNHIMF_03385	0.0	1.0	True
LNHIMF_03386	0.0	1.0	True
LNHIMF_03388	0.0	1.0	True
LNHIMF_03389	0.0	1.077	True
LNHIMF_03390	0.0	1.0	True
LNHIMF_03391	0.0	1.0	True
LNHIMF_03394	0.0	1.0	True
LNHIMF_03398	0.0	1.0	True
LNHIMF_03399	0.0	1.0	True
LNHIMF_03416	0.0	1.0	True
LNHIMF_03421	0.0	1.0	True
LNHIMF_03423	0.0	1.0	True
LNHIMF_03425	0.0	1.0	True
LNHIMF_03427	0.0	1.0	True
LNHIMF_03433	0.0	1.0	True
LNHIMF_03434	0.0	1.0	True
LNHIMF_03440	0.0	1.077	True
LNHIMF_03441	0.0	1.0	True
LNHIMF_03443	0.923	2.154	False
LNHIMF_03453	0.077	1.077	False
LNHIMF_03454	0.0	1.0	True
LNHIMF_03455	0.0	1.0	True
LNHIMF_03456	0.0	1.0	True
LNHIMF_03458	0.0	1.0	True
LNHIMF_03461	0.0	1.0	True
LNHIMF_03465	0.0	1.0	True
LNHIMF_03466	0.0	1.0	True
LNHIMF_03496	0.0	1.0	True
LNHIMF_03504	0.0	1.0	True
LNHIMF_03506	0.0	1.0	True
LNHIMF_03508	0.0	1.0	True
LNHIMF_03513	0.0	1.0	True
LNHIMF_03520	0.0	1.077	True
LNHIMF_03523	0.0	1.0	True
LNHIMF_03524	0.0	1.0	True
LNHIMF_03527	0.0	1.0	True
LNHIMF_03538	0.0	1.0	True
LNHIMF_03541	0.0	1.0	True
LNHIMF_03543	0.0	1.0	True
LNHIMF_03547	0.0	1.0	True
LNHIMF_03548	0.0	1.0	True
LNHIMF_03550	0.0	1.0	True
LNHIMF_03551	0.0	1.0	True
LNHIMF_03554	0.0	1.0	True
LNHIMF_03559	0.0	1.0	True
LNHIMF_03563	0.0	1.0	True
LNHIMF_03564	0.0	1.0	True
LNHIMF_03567	0.0	1.0	True
LNHIMF_03570	0.0	1.0	True
LNHIMF_03577	0.0	1.0	True
LNHIMF_03578	0.0	1.0	True
LNHIMF_03579	0.0	1.0	True
LNHIMF_03580	0.0	1.0	True
LNHIMF_03588	0.0	1.0	True
LNHIMF_03592	0.0	1.0	True
LNHIMF_03609	0.0	1.077	True
LNHIMF_03611	0.0	1.0	True
LNHIMF_03615	0.0	1.0	True
LNHIMF_03620	0.0	1.0	True
LNHIMF_03623	0.0	1.0	True
LNHIMF_03627	0.0	1.077	True
LNHIMF_03628	0.0	1.077	True
LNHIMF_03629	0.0	1.0	True
LNHIMF_03630	0.0	1.0	True
LNHIMF_03633	0.0	1.0	True
LNHIMF_03636	0.0	1.0	True
LNHIMF_03637	0.0	1.0	True
LNHIMF_03642	0.0	1.0	True
LNHIMF_03643	0.0	1.0	True
LNHIMF_03644	0.0	1.0	True
LNHIMF_03646	0.0	1.0	True
LNHIMF_03648	0.0	1.0	True
LNHIMF_03649	0.0	1.0	True
LNHIMF_03650	0.0	1.0	True
LNHIMF_03652	0.0	1.0	True
LNHIMF_03653	0.0	1.0	True
LNHIMF_03654	0.0	1.0	True
LNHIMF_03656	0.0	1.0	True
LNHIMF_03657	0.0	1.0	True
LNHIMF_03658	0.0	1.0	True
LNHIMF_03659	0.0	1.077	True
LNHIMF_03660	0.0	1.0	True
LNHIMF_03661	0.0	1.0	True
LNHIMF_03663	0.0	1.0	True
LNHIMF_03665	0.0	1.077	True
HFCAGB_01878	0.0	1.0	True
BEJGEH_01734	0.0	1.0	True
BEJGEH_01735	0.0	1.0	True
BEJGEH_01736	0.0	1.0	True
BEJGEH_01808	0.0	1.0	True
BEJGEH_01844	0.0	1.0	True
BEJGEH_01862	0.0	1.0	True
BEJGEH_01878	0.0	1.077	True
BEJGEH_01890	0.0	1.077	True
BEJGEH_01895	0.0	1.0	True
BEJGEH_01907	0.0	1.0	True
BEJGEH_01936	0.0	1.0	True
BEJGEH_01949	0.0	1.0	True
BEJGEH_02042	0.0	1.0	True
BEJGEH_02071	0.0	1.0	True
BEJGEH_02156	0.0	1.0	True
BEJGEH_02222	0.0	1.077	True
BEJGEH_02246	0.0	1.0	True
BEJGEH_02304	0.0	1.077	True
BEJGEH_02312	0.0	1.0	True
BEJGEH_02389	0.0	1.0	True
BEJGEH_02464	0.0	1.0	True
BEJGEH_02466	0.0	1.0	True
BEJGEH_02469	0.0	1.0	True
BEJGEH_02507	0.0	1.0	True
BEJGEH_02536	0.0	1.0	True
BEJGEH_02537	0.0	1.0	True
BEJGEH_02547	0.0	1.0	True
BEJGEH_02556	0.0	1.0	True
BEJGEH_02566	0.0	1.0	True
BEJGEH_02567	0.0	1.0	True
BEJGEH_02586	0.0	1.077	True
BEJGEH_02606	0.0	1.0	True
BEJGEH_02614	0.0	1.0	True
BEJGEH_02653	0.0	1.0	True
BEJGEH_02701	0.0	1.0	True
BEJGEH_02778	0.0	1.077	True
BEJGEH_02780	0.0	1.077	True
BEJGEH_02856	0.0	1.083	True
BEJGEH_02858	0.0	1.0	True
BEJGEH_02874	0.0	1.0	True
BEJGEH_02913	0.0	1.0	True
BEJGEH_02923	0.0	1.0	True
BEJGEH_02936	0.0	1.0	True
BEJGEH_02945	0.0	1.0	True
BEJGEH_02948	0.0	1.0	True
BEJGEH_02963	0.0	1.0	True
BEJGEH_03044	0.0	1.0	True
BEJGEH_03067	0.0	1.0	True
BEJGEH_03068	0.0	1.077	True
BEJGEH_03077	0.0	1.0	True
BEJGEH_03143	0.0	1.0	True
BEJGEH_03146	0.0	1.0	True
BEJGEH_03154	0.0	1.0	True
BEJGEH_03157	0.0	1.0	True
BEJGEH_03246	0.0	1.154	True
BEJGEH_03281	0.0	1.091	True
BEJGEH_03312	0.0	1.0	True
BEJGEH_03355	0.0	1.0	True
BEJGEH_03419	0.0	1.077	True
BEJGEH_03492	0.0	1.077	True
BEJGEH_03495	0.0	1.0	True
BEJGEH_03498	0.0	1.0	True
BEJGEH_03507	0.0	1.0	True
BEJGEH_03515	0.0	1.0	True
BEJGEH_03547	0.0	1.0	True
BEJGEH_03563	0.0	1.0	True
BEJGEH_03592	0.0	1.0	True
BEJGEH_03636	0.0	1.0	True
BEJGEH_03692	0.0	1.0	True
BEJGEH_03700	0.0	1.0	True
BEJGEH_03716	0.0	1.0	True
BEJGEH_03717	0.0	1.0	True
BEJGEH_03724	0.0	1.0	True
BEJGEH_03742	0.0	1.0	True
BEJGEH_03743	0.0	1.091	True
BEJGEH_03759	0.0	1.0	True
BEJGEH_03767	0.0	1.0	True
BEJGEH_03812	0.0	1.0	True
BEJGEH_03820	0.0	1.0	True
BEJGEH_03827	0.0	1.077	True
BEJGEH_03838	0.0	1.0	True
BEJGEH_03895	0.0	1.0	True
BEJGEH_03957	0.0	1.0	True
BEJGEH_04039	0.0	1.0	True
BEJGEH_04070	0.0	1.0	True
BEJGEH_04073	0.0	1.0	True
BEJGEH_04075	0.0	1.0	True
BEJGEH_04080	0.0	1.0	True
BEJGEH_04099	0.0	1.0	True
BEJGEH_04168	0.0	1.0	True
BEJGEH_04173	0.0	1.0	True
BEJGEH_04175	0.0	1.0	True
BEJGEH_04232	0.0	1.0	True
BEJGEH_04235	0.0	1.0	True
BEJGEH_04267	0.769	1.923	False
BEJGEH_04288	0.0	1.0	True
BEJGEH_04322	0.0	1.077	True
BEJGEH_04326	0.0	1.0	True
BEJGEH_04347	0.0	1.0	True
BEJGEH_04353	0.0	1.0	True
BEJGEH_04371	0.0	1.0	True
BEJGEH_04410	0.0	1.0	True
BEJGEH_04447	0.0	1.0	True
BEJGEH_04451	0.0	1.0	True
BEJGEH_04460	0.0	1.0	True
BEJGEH_04479	0.0	1.0	True
BEJGEH_04493	0.0	1.0	True
BEJGEH_04557	0.0	1.0	True
BEJGEH_04618	0.0	1.0	True
BEJGEH_04653	0.0	1.0	True
BEJGEH_04659	0.0	1.0	True
BEJGEH_04668	0.0	1.0	True
BEJGEH_04678	0.0	1.0	True
BEJGEH_04686	0.0	1.0	True
BEJGEH_04692	0.0	1.0	True
BEJGEH_04694	0.0	1.0	True
BEJGEH_04700	0.0	1.0	True
HFCAGB_00098	0.0	1.0	True
HFCAGB_00133	0.0	1.0	True
HFCAGB_00281	0.0	1.091	True
HFCAGB_00340	0.0	1.0	True
HFCAGB_00372	0.0	1.0	True
HFCAGB_00451	0.0	1.0	True
HFCAGB_00461	0.0	1.091	True
HFCAGB_00549	0.0	1.182	True
HFCAGB_00557	0.0	1.0	True
HFCAGB_00559	0.0	1.0	True
HFCAGB_00677	0.0	1.077	True
HFCAGB_00686	0.0	1.0	True
HFCAGB_00724	0.0	1.0	True
BEJGEH_00308	0.0	1.0	True
BEJGEH_00344	0.0	1.0	True
BEJGEH_00346	0.0	1.231	True
BEJGEH_00348	0.0	1.0	True
BEJGEH_00358	0.0	1.0	True
BEJGEH_00360	0.0	1.0	True
BEJGEH_00367	0.0	1.077	True
LNHIMF_04220	0.0	1.0	True
LNHIMF_04228	0.077	1.077	False
LNHIMF_04229	0.0	1.0	True
LNHIMF_04230	0.0	1.0	True
LNHIMF_04231	0.0	1.0	True
LNHIMF_04232	0.0	1.0	True
LNHIMF_04233	0.0	1.0	True
LNHIMF_04234	0.0	1.0	True
LNHIMF_04235	0.0	1.0	True
LNHIMF_04236	0.0	1.0	True
LNHIMF_04237	0.0	1.0	True
LNHIMF_04260	0.0	1.0	True
LNHIMF_04262	0.0	1.0	True
LNHIMF_04265	0.0	1.0	True
LNHIMF_04269	0.0	1.0	True
LNHIMF_03670	0.0	1.0	True
LNHIMF_03671	0.0	1.0	True
LNHIMF_03672	0.0	1.0	True
LNHIMF_03673	0.0	1.0	True
LNHIMF_03675	0.0	1.0	True
LNHIMF_03676	0.0	1.077	True
LNHIMF_03677	0.0	1.0	True
LNHIMF_03678	0.0	1.0	True
LNHIMF_03681	0.0	1.0	True
LNHIMF_03684	0.0	1.0	True
LNHIMF_03688	0.0	1.0	True
LNHIMF_03696	0.0	1.0	True
LNHIMF_03697	0.0	1.0	True
LNHIMF_03703	0.0	1.0	True
LNHIMF_03705	0.0	1.0	True
LNHIMF_03706	0.0	1.077	True
LNHIMF_03710	0.0	1.0	True
LNHIMF_03711	0.0	1.0	True
LNHIMF_03714	0.0	1.0	True
LNHIMF_03718	0.0	1.0	True
LNHIMF_03721	0.0	1.0	True
LNHIMF_03722	0.0	1.0	True
LNHIMF_03729	0.0	1.0	True
LNHIMF_03731	0.0	1.0	True
LNHIMF_03733	0.0	1.0	True
LNHIMF_03734	0.0	1.077	True
LNHIMF_03736	0.0	1.0	True
LNHIMF_03745	0.0	1.0	True
LNHIMF_03750	0.0	1.0	True
LNHIMF_03757	0.0	1.077	True
LNHIMF_03758	0.0	1.0	True
LNHIMF_03761	0.0	1.0	True
LNHIMF_03764	0.0	1.0	True
LNHIMF_03765	0.0	1.0	True
LNHIMF_03766	0.0	1.0	True
LNHIMF_03772	0.0	1.0	True
PAPNPA_01873	0.0	1.0	True
PAPNPA_02752	0.0	1.0	True
PAPNPA_02781	0.0	1.077	True
PAPNPA_02919	0.0	1.0	True
PAPNPA_03682	0.0	1.0	True
PAPNPA_03909	0.0	1.0	True
BENMGJ_01145	0.0	1.0	True
BENMGJ_02915	0.0	1.0	True
BENMGJ_03040	0.0	1.0	True
BENMGJ_04249	0.0	1.0	True
IKCLMC_00739	0.0	1.0	True
IKCLMC_00748	0.0	1.0	True
IKCLMC_01756	0.0	1.0	True
GEGEGB_04603	0.1	1.1	False
GEGEGB_04621	0.0	1.0	True
GEGEGB_04623	0.0	1.0	True
GEGEGB_04626	0.0	1.0	True
GEGEGB_04627	0.0	1.0	True
GEGEGB_04628	0.0	1.0	True
GEGEGB_04631	0.0	1.0	True
GEGEGB_04634	0.0	1.0	True
GEGEGB_04636	0.0	1.0	True
GEGEGB_04637	0.0	1.0	True
GEGEGB_04638	0.0	1.0	True
GEGEGB_04639	0.0	1.0	True
GEGEGB_04641	0.0	1.0	True
GEGEGB_04643	0.0	1.0	True
GEGEGB_04645	0.0	1.0	True
GEGEGB_04646	0.0	1.0	True
GEGEGB_04652	0.0	1.0	True
GEGEGB_04653	0.0	1.0	True
GEGEGB_04654	0.0	1.0	True
GEGEGB_04656	0.0	1.0	True
GEGEGB_04659	0.0	1.0	True
GEGEGB_04660	0.0	1.0	True
GEGEGB_04661	0.0	1.083	True
GEGEGB_04663	0.0	1.0	True
GEGEGB_04668	0.0	1.0	True
GEGEGB_04669	0.0	1.0	True
GEGEGB_04671	0.0	1.0	True
GEGEGB_04673	0.0	1.0	True
GEGEGB_04675	0.0	1.0	True
GEGEGB_04254	0.0	1.0	True
GEGEGB_04255	0.0	1.0	True
GEGEGB_04260	0.0	1.0	True
GEGEGB_04261	0.0	1.0	True
GEGEGB_04263	0.0	1.0	True
GEGEGB_04264	0.0	1.0	True
GEGEGB_04267	0.0	1.0	True
GEGEGB_04271	0.0	1.0	True
GEGEGB_04273	0.0	1.0	True
GEGEGB_04274	0.0	1.0	True
GEGEGB_04277	0.0	1.0	True
GEGEGB_04279	0.0	1.0	True
GEGEGB_04280	0.0	1.0	True
GEGEGB_04281	0.0	1.0	True
GEGEGB_04282	0.0	1.0	True
GEGEGB_04284	0.0	1.0	True
GEGEGB_04286	0.0	1.083	True
GEGEGB_04288	0.0	1.0	True
GEGEGB_04289	0.0	1.0	True
GEGEGB_04290	0.0	1.083	True
GEGEGB_04294	0.0	1.0	True
GEGEGB_04296	0.0	1.0	True
GEGEGB_04323	0.0	1.0	True
GEGEGB_04324	0.0	1.0	True
GEGEGB_04327	0.0	1.0	True
GEGEGB_04328	0.0	1.0	True
GEGEGB_04329	0.0	1.0	True
GEGEGB_04331	0.0	1.0	True
GEGEGB_04332	0.0	1.0	True
GEGEGB_04334	0.0	1.0	True
GEGEGB_04339	0.077	1.154	False
GEGEGB_04354	0.0	1.0	True
GEGEGB_04355	0.0	1.0	True
GEGEGB_04356	0.0	1.0	True
GEGEGB_03389	0.0	1.0	True
GEGEGB_03390	0.0	1.0	True
GEGEGB_03391	0.0	1.077	True
GEGEGB_03392	0.0	1.0	True
GEGEGB_03393	0.0	1.0	True
GEGEGB_03394	0.0	1.0	True
GEGEGB_03395	0.0	1.0	True
GEGEGB_03397	0.0	1.0	True
GEGEGB_03398	0.0	1.0	True
GEGEGB_03399	0.0	1.0	True
GEGEGB_03400	0.0	1.0	True
GEGEGB_03401	0.0	1.0	True
GEGEGB_03402	0.0	1.0	True
GEGEGB_03403	0.0	1.0	True
GEGEGB_03407	0.0	1.0	True
GEGEGB_03408	0.0	1.0	True
GEGEGB_03409	0.0	1.0	True
GEGEGB_03410	0.0	1.0	True
GEGEGB_03411	0.0	1.0	True
GEGEGB_03413	0.0	1.0	True
GEGEGB_03415	0.0	1.0	True
GEGEGB_03416	0.0	1.0	True
GEGEGB_03417	0.0	1.0	True
GEGEGB_03421	0.0	1.0	True
GEGEGB_03422	0.0	1.0	True
GEGEGB_03423	0.0	1.0	True
GEGEGB_03424	0.0	1.0	True
GEGEGB_03427	0.0	1.0	True
GEGEGB_03433	0.0	1.0	True
GEGEGB_03434	0.0	1.0	True
GEGEGB_03437	0.0	1.0	True
GEGEGB_03438	0.0	1.0	True
GEGEGB_03441	0.0	1.0	True
GEGEGB_03442	0.0	1.0	True
GEGEGB_03447	0.0	1.0	True
GEGEGB_03448	0.0	1.0	True
GEGEGB_03449	0.0	1.0	True
GEGEGB_03450	0.0	1.0	True
GEGEGB_03451	0.0	1.0	True
GEGEGB_03452	0.0	1.0	True
GEGEGB_03453	0.0	1.0	True
GEGEGB_03454	0.0	1.0	True
GEGEGB_03455	0.0	1.0	True
GEGEGB_03456	0.0	1.0	True
GEGEGB_03458	0.0	1.0	True
GEGEGB_03459	0.0	1.0	True
GEGEGB_03460	0.0	1.0	True
GEGEGB_03461	0.0	1.0	True
GEGEGB_03463	0.0	1.0	True
GEGEGB_03465	0.0	1.0	True
GEGEGB_03467	0.0	1.0	True
GEGEGB_03469	0.0	1.0	True
GEGEGB_03470	0.0	1.0	True
GEGEGB_03471	0.0	1.0	True
GEGEGB_03472	0.0	1.0	True
GEGEGB_03473	0.0	1.0	True
GEGEGB_03476	0.0	1.0	True
GEGEGB_03477	0.0	1.0	True
GEGEGB_03478	0.0	1.0	True
GEGEGB_03479	0.0	1.0	True
GEGEGB_03480	0.0	1.0	True
GEGEGB_03485	0.0	1.0	True
GEGEGB_03494	0.0	1.0	True
GEGEGB_03495	0.0	1.0	True
GEGEGB_03497	0.0	1.0	True
GEGEGB_03177	0.0	1.0	True
GEGEGB_03178	0.0	1.0	True
GEGEGB_03181	0.0	1.0	True
GEGEGB_03182	0.0	1.0	True
GEGEGB_03185	0.0	1.0	True
GEGEGB_03186	0.0	1.0	True
GEGEGB_03187	0.0	1.0	True
GEGEGB_03190	0.0	1.0	True
GEGEGB_03203	0.0	1.0	True
GEGEGB_03206	0.0	1.0	True
GEGEGB_03210	0.0	1.0	True
GEGEGB_03211	0.0	1.0	True
GEGEGB_03212	0.0	1.0	True
GEGEGB_03213	0.0	1.0	True
GEGEGB_03216	0.0	1.0	True
GEGEGB_03220	0.0	1.0	True
GEGEGB_03221	0.0	1.0	True
GEGEGB_03222	0.0	1.0	True
GEGEGB_03225	0.0	1.0	True
GEGEGB_03226	0.0	1.0	True
GEGEGB_03227	0.0	1.0	True
GEGEGB_03228	0.0	1.0	True
GEGEGB_03231	0.0	1.0	True
GEGEGB_03232	0.0	1.0	True
GEGEGB_03234	0.0	1.0	True
GEGEGB_03235	0.0	1.0	True
GEGEGB_03236	0.0	1.0	True
GEGEGB_03237	0.0	1.0	True
GEGEGB_03238	0.0	1.0	True
GEGEGB_03240	0.0	1.0	True
GEGEGB_03245	0.0	1.0	True
GEGEGB_03247	0.0	1.0	True
GEGEGB_03254	0.0	1.0	True
GEGEGB_03255	0.0	1.0	True
GEGEGB_03258	0.0	1.0	True
GEGEGB_03259	0.0	1.0	True
GEGEGB_03260	0.0	1.0	True
GEGEGB_03262	0.0	1.0	True
GEGEGB_03263	0.0	1.0	True
GEGEGB_03264	0.0	1.0	True
GEGEGB_03265	0.0	1.0	True
GEGEGB_03267	0.0	1.0	True
GEGEGB_03268	0.0	1.0	True
GEGEGB_03270	0.0	1.0	True
GEGEGB_03271	0.0	1.0	True
GEGEGB_03272	0.0	1.0	True
GEGEGB_03273	0.0	1.0	True
GEGEGB_03274	0.0	1.0	True
GEGEGB_03275	0.0	1.0	True
GEGEGB_03276	0.0	1.0	True
GEGEGB_03278	0.0	1.0	True
GEGEGB_03280	0.0	1.0	True
GEGEGB_02535	0.0	1.0	True
GEGEGB_02536	0.0	1.077	True
GEGEGB_02537	0.0	1.0	True
GEGEGB_02538	0.0	1.0	True
GEGEGB_02539	0.0	1.0	True
GEGEGB_02540	0.0	1.0	True
GEGEGB_02541	0.0	1.0	True
GEGEGB_02542	0.0	1.0	True
GEGEGB_02545	0.0	1.0	True
GEGEGB_02546	0.0	1.0	True
GEGEGB_02547	0.0	1.0	True
GEGEGB_02548	0.0	1.0	True
GEGEGB_02549	0.0	1.0	True
GEGEGB_02550	0.0	1.0	True
GEGEGB_02551	0.0	1.0	True
GEGEGB_02553	0.0	1.0	True
GEGEGB_02554	0.0	1.0	True
GEGEGB_02560	0.0	1.0	True
GEGEGB_02563	0.0	1.0	True
GEGEGB_02564	0.0	1.0	True
GEGEGB_02565	0.0	1.0	True
GEGEGB_02566	0.0	1.0	True
GEGEGB_02572	0.0	1.0	True
GEGEGB_02573	0.0	1.0	True
GEGEGB_02576	0.0	1.0	True
GEGEGB_02579	0.0	1.0	True
GEGEGB_02581	0.0	1.0	True
GEGEGB_02583	0.0	1.0	True
GEGEGB_02586	0.0	1.077	True
GEGEGB_02589	0.0	1.0	True
GEGEGB_02590	0.0	1.0	True
GEGEGB_02591	0.0	1.0	True
GEGEGB_02594	0.0	1.0	True
GEGEGB_02595	0.0	1.0	True
GEGEGB_02600	0.0	1.0	True
GEGEGB_02602	0.0	1.0	True
GEGEGB_02607	0.0	1.0	True
GEGEGB_02608	0.0	1.0	True
GEGEGB_02609	0.0	1.0	True
GEGEGB_02612	0.0	1.0	True
GEGEGB_02613	0.0	1.0	True
GEGEGB_02614	0.0	1.0	True
GEGEGB_02617	0.0	1.0	True
GEGEGB_02618	0.0	1.0	True
GEGEGB_02619	0.0	1.077	True
GEGEGB_02621	0.0	1.0	True
GEGEGB_02622	0.0	1.0	True
GEGEGB_02623	0.0	1.0	True
GEGEGB_02626	0.0	1.0	True
GEGEGB_02629	0.0	1.0	True
GEGEGB_02632	0.0	1.0	True
GEGEGB_02633	0.0	1.0	True
GEGEGB_02635	0.0	1.0	True
BEJGEH_00161	0.0	1.0	True
BEJGEH_00166	0.0	1.0	True
BEJGEH_00180	0.0	1.0	True
BEJGEH_00186	0.0	1.0	True
BEJGEH_00194	0.0	1.0	True
BEJGEH_00196	0.0	1.0	True
BEJGEH_00199	0.0	1.0	True
HFCAGB_01016	0.0	1.0	True
HFCAGB_01031	0.0	1.077	True
HFCAGB_01141	0.0	1.0	True
HFCAGB_01177	0.0	1.091	True
HFCAGB_02785	0.0	1.0	True
HFCAGB_02830	0.0	1.0	True
HFCAGB_02977	0.0	1.0	True
HFCAGB_02979	0.0	1.0	True
HFCAGB_03054	0.0	1.0	True
HFCAGB_03079	0.0	1.0	True
HFCAGB_03086	0.0	1.0	True
HFCAGB_03249	0.0	1.0	True
HFCAGB_03397	0.0	1.0	True
HFCAGB_03583	0.0	1.0	True
HFCAGB_03768	0.0	1.0	True
HFCAGB_03837	0.0	1.0	True
HFCAGB_03967	0.0	1.0	True
HFCAGB_03968	0.0	1.0	True
HFCAGB_04084	0.0	1.0	True
HFCAGB_04087	0.0	1.0	True
HFCAGB_04099	0.0	1.0	True
HFCAGB_04133	0.0	1.0	True
HFCAGB_04177	0.0	1.077	True
HFCAGB_04202	0.0	1.0	True
HFCAGB_04356	0.0	1.0	True
HFCAGB_04375	0.0	1.0	True
HFCAGB_04730	0.0	1.0	True
AJBGEP_00052	0.0	1.0	True
AJBGEP_00592	0.0	1.0	True
AJBGEP_00662	0.0	1.0	True
AJBGEP_00824	0.0	1.0	True
AJBGEP_00912	0.0	1.0	True
AJBGEP_00996	0.0	1.0	True
AJBGEP_01578	0.0	1.0	True
AJBGEP_01662	0.0	1.0	True
AJBGEP_02065	0.0	1.0	True
AJBGEP_02257	0.0	1.0	True
AJBGEP_02298	0.0	1.0	True
AJBGEP_02420	1.0	2.231	False
AJBGEP_02691	0.0	1.1	True
AJBGEP_02882	0.0	1.0	True
AJBGEP_03073	0.0	1.0	True
AJBGEP_03225	0.0	1.0	True
AJBGEP_03353	0.0	1.091	True
AJBGEP_03373	0.0	1.0	True
AJBGEP_03395	0.0	1.0	True
AJBGEP_03535	1.0	2.769	False
AJBGEP_04224	0.0	1.1	True
AJBGEP_04279	0.0	1.0	True
AJBGEP_04481	0.0	1.0	True
AJBGEP_04583	0.0	1.0	True
AJBGEP_04600	0.0	1.0	True
ODDLKH_00019	0.0	1.0	True
ODDLKH_01241	0.0	1.0	True
ODDLKH_03069	0.0	1.077	True
ODDLKH_03450	0.0	1.0	True
ODDLKH_03623	0.0	1.0	True
ODDLKH_03961	0.0	1.0	True
ODDLKH_04192	0.0	1.0	True
BEJGEH_00998	0.0	1.0	True
BEJGEH_01005	0.0	1.154	True
BEJGEH_01078	0.0	1.077	True
BEJGEH_01135	0.0	1.0	True
BEJGEH_01136	0.0	1.0	True
BEJGEH_01210	0.0	1.0	True
BEJGEH_01222	0.0	1.077	True
BEJGEH_01280	0.0	1.0	True
BEJGEH_01307	0.0	1.0	True
BEJGEH_01311	0.0	1.0	True
BEJGEH_01319	0.0	1.0	True
BEJGEH_01320	0.0	1.0	True
BEJGEH_01368	0.0	1.0	True
BEJGEH_01389	0.0	1.0	True
BEJGEH_01396	0.0	1.077	True
BEJGEH_01400	0.0	1.0	True
BEJGEH_01424	0.0	1.077	True
BEJGEH_01443	0.0	1.0	True
BEJGEH_01457	0.0	1.0	True
BEJGEH_01479	0.0	1.0	True
BEJGEH_01496	0.0	1.0	True
BEJGEH_01498	0.0	1.0	True
BEJGEH_01503	0.0	1.0	True
BEJGEH_01507	0.0	1.0	True
BEJGEH_01529	0.0	1.0	True
BEJGEH_01535	0.0	1.0	True
BEJGEH_01538	0.0	1.083	True
BEJGEH_01540	0.0	1.0	True
BEJGEH_01552	0.0	1.0	True
BEJGEH_01558	0.0	1.0	True
BEJGEH_01578	0.0	1.077	True
BEJGEH_01628	0.0	1.0	True
BEJGEH_01633	0.0	1.0	True
BEJGEH_01677	0.0	1.0	True
BEJGEH_01704	0.0	1.154	True
BEJGEH_01706	0.0	1.0	True
OEKLIE_00834	0.0	1.0	True
OEKLIE_03175	0.0	1.077	True
