gene	contig	start	stop	strand	family	nb_copy_in_genome	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
BENMGJ_02182	contig_44	115943	117241	-	GEGEGB_02997	1	persistent	2	0	0
BENMGJ_02183	contig_44	117324	118961	-	GEGEGB_02998	1	persistent	2	0	0
BENMGJ_02184	contig_44	119189	119989	-	LNHIMF_02992	1	persistent	1	2	0
BENMGJ_02185	contig_44	120594	121181	+	BEJGEH_02953	1	shell	1	1	0
BENMGJ_02186	contig_44	121315	123960	+	BEJGEH_02954	1	shell	0	2	0
BENMGJ_02187	contig_44	123973	124746	+	BEJGEH_02955	1	shell	0	2	0
BENMGJ_02188	contig_44	124772	125272	+	GEGEGB_03004	1	shell	0	2	0
BENMGJ_02189	contig_44	125272	125757	+	BEJGEH_02957	1	shell	0	2	0
BENMGJ_02190	contig_44	125799	126290	+	HFCAGB_03171	1	shell	0	2	2
BENMGJ_02191	contig_44	126345	127376	+	HFCAGB_03172	1	shell	1	1	1
BENMGJ_02192	contig_44	127513	127695	+	BENMGJ_02192	1	cloud	0	1	1
BENMGJ_02193	contig_44	127850	128935	+	BEJGEH_02959	1	cloud	0	1	2
BENMGJ_02194	contig_44	128950	129087	+	PAPNPA_03063	1	cloud	1	1	2
BENMGJ_02195	contig_44	129393	129689	-	LNHIMF_02993	1	shell	2	0	1
BENMGJ_02196	contig_44	129655	129942	-	GEGEGB_03010	1	persistent	1	1	1
BENMGJ_02197	contig_44	130095	132329	-	GEGEGB_03011	1	persistent	2	1	0
BENMGJ_02198	contig_44	132381	133676	-	BEJGEH_02963	1	persistent	2	0	0
BENMGJ_02199	contig_44	133734	136490	+	LNHIMF_02997	1	persistent	2	0	0
BENMGJ_02200	contig_44	136534	137676	-	GEGEGB_03014	1	persistent	2	0	0
BENMGJ_02201	contig_44	137754	139094	-	LNHIMF_02999	1	persistent	2	0	0
BENMGJ_02202	contig_44	139115	140455	-	LNHIMF_03000	1	persistent	2	0	0
BENMGJ_02203	contig_44	140452	141810	-	LNHIMF_03001	1	persistent	2	0	0
BENMGJ_02204	contig_44	142291	142740	-	LNHIMF_03002	1	persistent	2	0	0
BENMGJ_02205	contig_44	142759	143541	-	LNHIMF_03003	1	persistent	2	0	0
BENMGJ_02206	contig_44	143541	143870	-	GEGEGB_03020	1	persistent	2	0	0
BENMGJ_02208	contig_44	144482	145027	-	GEGEGB_03022	1	persistent	2	0	0
BENMGJ_02209	contig_44	145096	145944	+	GEGEGB_03023	1	persistent	2	0	0
BENMGJ_02210	contig_44	146057	147421	+	LNHIMF_03008	1	persistent	2	0	0
BENMGJ_02211	contig_44	147986	149275	+	LNHIMF_03009	1	persistent	2	0	0
BENMGJ_02212	contig_44	149334	150701	+	GEGEGB_03026	1	persistent	2	0	0
BENMGJ_02213	contig_44	150872	151627	+	GEGEGB_03027	1	persistent	2	0	0
BENMGJ_02214	contig_44	151719	152867	-	GEGEGB_03028	1	persistent	2	0	0
BENMGJ_02215	contig_44	152884	153531	-	GEGEGB_03029	1	persistent	2	0	0
BENMGJ_02216	contig_44	154087	155403	+	LNHIMF_03014	1	persistent	2	0	1
BENMGJ_02217	contig_44	155435	157210	+	LNHIMF_03015	1	persistent	2	0	1
BENMGJ_02218	contig_44	157311	158729	+	LNHIMF_03016	1	persistent	2	0	0
BENMGJ_02219	contig_44	158731	159153	+	GEGEGB_03033	1	persistent	2	0	0
BENMGJ_02220	contig_44	159211	159921	+	GEGEGB_03034	1	persistent	2	0	0
BENMGJ_02221	contig_44	159980	161080	-	GEGEGB_03035	1	persistent	2	0	0
BENMGJ_02222	contig_44	161073	161468	-	GEGEGB_03036	1	persistent	2	0	0
BENMGJ_02223	contig_44	161487	162404	-	GEGEGB_03037	1	persistent	2	0	0
BENMGJ_02224	contig_44	162361	162483	-	LNHIMF_03022	1	persistent	2	0	0
BENMGJ_02226	contig_44	162751	162978	-	GEGEGB_03040	1	persistent	2	0	0
BENMGJ_02227	contig_44	163171	164376	+	GEGEGB_03041	1	persistent	2	0	0
BENMGJ_02228	contig_44	164376	164819	+	GEGEGB_03042	1	persistent	2	0	0
BENMGJ_02229	contig_44	165092	166006	+	GEGEGB_03043	1	persistent	2	0	0
BENMGJ_02230	contig_44	166058	166864	-	GEGEGB_03044	1	persistent	2	0	0
BENMGJ_02231	contig_44	166974	168071	-	GEGEGB_03045	1	persistent	2	0	0
BENMGJ_02234	contig_44	168571	169824	-	LNHIMF_03032	1	persistent	2	0	0
BENMGJ_02235	contig_44	170057	171388	+	GEGEGB_03049	1	persistent	2	0	0
BENMGJ_02236	contig_44	171490	173325	-	LNHIMF_03034	1	persistent	2	0	0
BENMGJ_02237	contig_44	173322	176867	-	GEGEGB_03051	1	persistent	2	0	0
BENMGJ_02238	contig_44	176860	179748	-	GEGEGB_03052	1	persistent	2	0	0
BENMGJ_02239	contig_44	179926	183297	-	GEGEGB_03053	1	persistent	2	0	0
BENMGJ_02240	contig_44	183313	183633	-	LNHIMF_03038	1	persistent	2	0	0
BENMGJ_02241	contig_44	183618	184025	-	GEGEGB_03055	1	persistent	2	0	0
BENMGJ_02242	contig_44	184022	184585	-	LNHIMF_03040	1	persistent	2	0	0
BENMGJ_02243	contig_44	184576	185046	-	GEGEGB_03057	1	persistent	2	1	0
BENMGJ_02244	contig_44	185231	186025	-	LNHIMF_03042	1	persistent	2	1	0
BENMGJ_02245	contig_44	186032	186907	-	GEGEGB_03061	1	persistent	2	0	0
BENMGJ_02246	contig_44	187123	189369	-	GEGEGB_03062	1	persistent	2	0	0
BENMGJ_02247	contig_44	189382	189912	-	GEGEGB_03063	1	persistent	2	0	0
BENMGJ_02248	contig_44	190595	191290	+	GEGEGB_03064	1	persistent	2	0	0
BENMGJ_02249	contig_44	191472	192185	+	GEGEGB_03065	1	persistent	2	0	0
BENMGJ_02250	contig_44	192355	192573	+	GEGEGB_03066	1	persistent	2	0	0
BENMGJ_02251	contig_44	192764	193804	+	LNHIMF_03049	1	persistent	2	0	0
BENMGJ_02252	contig_44	193891	195093	-	GEGEGB_03068	1	persistent	2	0	0
BENMGJ_02253	contig_44	195086	197245	-	LNHIMF_03051	1	persistent	2	1	0
BENMGJ_02256	contig_44	197838	198866	+	GEGEGB_03075	1	persistent	2	0	1
BENMGJ_02257	contig_44	198880	199899	+	LNHIMF_03055	1	persistent	2	0	0
BENMGJ_02258	contig_44	199909	201171	-	GEGEGB_03077	1	persistent	2	0	0
BENMGJ_02259	contig_44	201289	202224	+	GEGEGB_03078	1	persistent	2	0	0
BENMGJ_02260	contig_44	202196	202903	-	LNHIMF_03058	1	persistent	2	0	0
BENMGJ_02261	contig_44	203017	204435	-	LNHIMF_03059	1	persistent	2	0	0
BENMGJ_02262	contig_44	204789	205550	-	LNHIMF_03060	1	persistent	2	0	0
BENMGJ_02263	contig_44	205607	206443	-	ODDLKH_03450	1	persistent	2	0	0
BENMGJ_02265	contig_44	206874	208052	-	GEGEGB_03084	1	persistent	2	0	0
BENMGJ_02266	contig_44	208175	209038	-	LNHIMF_03064	1	persistent	2	0	0
BENMGJ_02267	contig_44	209142	209597	+	GEGEGB_03086	1	persistent	2	0	0
BENMGJ_02268	contig_44	209739	210968	+	GEGEGB_03087	1	persistent	2	0	0
BENMGJ_02269	contig_44	210999	211271	-	GEGEGB_03088	1	persistent	2	0	0
BENMGJ_02270	contig_44	211358	212236	+	PKJKAM_02341	1	persistent	2	0	0
BENMGJ_02271	contig_44	212446	213204	-	GEGEGB_03091	1	persistent	2	0	0
BENMGJ_02272	contig_44	213191	213703	-	HFCAGB_03249	1	persistent	1	1	3
BENMGJ_02273	contig_44	213848	214924	-	HFCAGB_03250	1	shell	2	0	0
BENMGJ_02274	contig_44	214921	215664	-	LNHIMF_03072	1	persistent	1	1	3
BENMGJ_02275	contig_44	215705	218194	-	LNHIMF_03073	1	persistent	2	0	0
BENMGJ_02276	contig_44	218314	218895	-	BEJGEH_03044	1	persistent	2	0	0
BENMGJ_02277	contig_44	219614	220246	-	LNHIMF_03075	1	persistent	2	0	0
BENMGJ_02278	contig_44	220293	220829	-	GEGEGB_03098	1	persistent	1	1	4
BENMGJ_02279	contig_44	221440	222000	-	BENMGJ_02279	1	cloud	1	0	1
BENMGJ_02280	contig_44	222015	222767	-	BENMGJ_02280	1	cloud	0	0	2
BENMGJ_02281	contig_44	222890	223534	-	BENMGJ_02281	1	cloud	0	0	2
BENMGJ_02282	contig_44	223553	224806	-	BENMGJ_02282	1	cloud	0	0	2
BENMGJ_02283	contig_44	224834	225127	-	BENMGJ_02283	1	cloud	0	0	2
BENMGJ_02284	contig_44	225149	225628	-	BENMGJ_02284	1	cloud	0	0	2
BENMGJ_02285	contig_44	225947	226702	-	BENMGJ_02285	1	cloud	0	0	2
BENMGJ_02286	contig_44	227085	227621	+	BENMGJ_02286	1	cloud	0	0	2
BENMGJ_02287	contig_44	227625	228995	+	BENMGJ_02287	1	cloud	0	0	2
BENMGJ_02288	contig_44	229017	229301	+	BENMGJ_02288	1	cloud	0	0	2
BENMGJ_02289	contig_44	229309	229767	+	BENMGJ_02289	1	cloud	0	0	2
BENMGJ_02290	contig_44	229941	230906	-	BENMGJ_02290	1	cloud	0	0	2
BENMGJ_02291	contig_44	231373	231723	-	BENMGJ_02291	1	cloud	0	0	2
BENMGJ_02292	contig_44	231878	232981	-	BENMGJ_02292	1	cloud	1	0	1
BENMGJ_02294	contig_44	233299	234057	-	GEGEGB_03111	1	persistent	2	1	2
BENMGJ_02296	contig_44	234322	234867	+	LNHIMF_03084	1	persistent	2	0	0
BENMGJ_02297	contig_44	234943	236460	-	LNHIMF_03085	1	persistent	2	0	0
BENMGJ_02298	contig_44	236470	237351	-	GEGEGB_03115	1	persistent	2	0	0
BENMGJ_02299	contig_44	237673	239274	-	LNHIMF_03087	1	persistent	2	0	0
BENMGJ_02300	contig_44	239412	240125	-	GEGEGB_03117	1	persistent	2	0	0
BENMGJ_02301	contig_44	240149	241045	-	GEGEGB_03118	1	persistent	2	0	0
BENMGJ_02302	contig_44	241158	241679	+	GEGEGB_03119	1	persistent	2	0	0
BENMGJ_02303	contig_44	241732	242145	-	LNHIMF_03091	1	persistent	2	0	0
BENMGJ_02304	contig_44	242126	242392	-	GEGEGB_03121	1	persistent	2	0	0
BENMGJ_02305	contig_44	242642	243622	+	GEGEGB_03122	1	persistent	3	0	0
BENMGJ_02306	contig_44	243539	243730	-	GEGEGB_03123	1	persistent	2	0	0
BENMGJ_02307	contig_44	243738	244397	-	GEGEGB_03124	1	persistent	3	0	0
BENMGJ_02308	contig_44	244561	244872	-	AJBGEP_03225	1	persistent	2	0	0
BENMGJ_02309	contig_44	245031	246464	+	LNHIMF_03097	1	persistent	2	0	0
BENMGJ_02310	contig_44	246512	247405	-	BEJGEH_03067	1	persistent	2	0	0
BENMGJ_02311	contig_44	247861	250734	-	BEJGEH_03068	1	persistent	2	0	0
BENMGJ_02312	contig_44	250897	251286	-	GEGEGB_03129	1	persistent	2	0	0
BENMGJ_02313	contig_44	251312	252406	-	GEGEGB_03130	1	persistent	2	0	0
BENMGJ_02314	contig_44	252861	254063	-	LNHIMF_03103	1	persistent	2	0	0
BENMGJ_02315	contig_44	254190	255368	-	GEGEGB_03132	1	persistent	2	0	1
BENMGJ_02316	contig_44	255365	256681	-	GEGEGB_03133	1	persistent	2	0	1
BENMGJ_02317	contig_44	256707	257285	-	LNHIMF_03106	1	persistent	2	0	0
BENMGJ_02318	contig_44	257452	257781	+	GEGEGB_03135	1	persistent	2	0	0
BENMGJ_02320	contig_44	258075	258623	+	BEJGEH_03077	1	persistent	2	0	0
BENMGJ_02322	contig_44	259004	260236	-	GEGEGB_03139	1	persistent	2	0	0
BENMGJ_02323	contig_44	260503	261162	-	GEGEGB_03140	1	persistent	2	0	0
BENMGJ_02324	contig_44	261316	262209	+	GEGEGB_03141	1	persistent	2	0	0
BENMGJ_02325	contig_44	262475	263221	-	GEGEGB_03142	1	persistent	2	0	0
BENMGJ_02326	contig_44	263315	263950	-	LNHIMF_03115	1	persistent	2	0	0
BENMGJ_02327	contig_44	264151	265011	-	GEGEGB_03144	1	persistent	2	1	0
BENMGJ_02328	contig_44	265238	266317	-	GEGEGB_03148	1	persistent	2	0	1
BENMGJ_02329	contig_44	266419	267582	-	GEGEGB_03149	1	persistent	2	0	0
BENMGJ_02330	contig_44	267604	268650	-	GEGEGB_03150	1	persistent	2	0	0
BENMGJ_02331	contig_44	269024	269449	+	GEGEGB_03151	1	persistent	2	0	0
BENMGJ_02332	contig_44	269475	270053	+	GEGEGB_03152	1	persistent	2	0	0
BENMGJ_02333	contig_44	270054	270761	+	LNHIMF_03122	1	persistent	2	0	0
BENMGJ_02334	contig_44	270749	271426	+	LNHIMF_03123	1	persistent	2	0	0
BENMGJ_02335	contig_44	271420	272076	+	LNHIMF_03124	1	persistent	2	1	1
BENMGJ_02336	contig_44	272120	274111	-	GEGEGB_03158	1	persistent	2	1	1
BENMGJ_02337	contig_44	274387	275145	+	GEGEGB_03159	2	persistent	2	0	0
BENMGJ_02338	contig_44	275246	276166	-	GEGEGB_03160	1	persistent	2	1	1
BENMGJ_02339	contig_44	276371	277261	-	AJBGEP_03256	1	shell	1	1	0
BENMGJ_02340	contig_44	277541	278014	-	BEJGEH_03097	1	shell	0	2	1
BENMGJ_02341	contig_44	278053	279060	-	BEJGEH_03098	1	shell	0	2	0
BENMGJ_02342	contig_44	279074	280090	-	BEJGEH_03099	1	shell	0	2	0
BENMGJ_02343	contig_44	280093	281565	-	BEJGEH_03100	1	shell	0	2	0
BENMGJ_02344	contig_44	282798	283547	-	BEJGEH_03101	1	shell	0	2	0
BENMGJ_02345	contig_44	283752	284483	-	BEJGEH_03102	1	shell	1	1	0
BENMGJ_02346	contig_44	284627	286603	-	GEGEGB_03161	1	persistent	2	1	1
BENMGJ_02347	contig_44	287393	288547	+	GEGEGB_03162	1	persistent	2	0	0
BENMGJ_02348	contig_44	289040	290434	+	GEGEGB_03163	1	persistent	2	0	0
BENMGJ_02349	contig_44	290555	291010	+	GEGEGB_03164	1	persistent	2	0	0
BENMGJ_02350	contig_44	291106	291813	+	LNHIMF_03138	1	persistent	2	0	0
BENMGJ_02351	contig_44	291890	292621	+	GEGEGB_03166	1	persistent	2	0	0
BENMGJ_02352	contig_44	292641	293588	+	LNHIMF_03140	1	persistent	2	0	0
BENMGJ_02353	contig_44	293804	294367	+	GEGEGB_03168	1	persistent	2	0	0
BENMGJ_02354	contig_44	294367	294783	+	GEGEGB_03169	1	persistent	2	0	0
BENMGJ_02355	contig_44	294830	295516	-	LNHIMF_03143	1	persistent	2	0	0
BENMGJ_02356	contig_44	295649	296629	-	LNHIMF_03144	1	persistent	2	0	0
BENMGJ_02357	contig_44	296647	297351	+	GEGEGB_03172	1	persistent	2	0	0
BENMGJ_02358	contig_44	297370	297936	+	GEGEGB_03173	1	persistent	2	0	0
BENMGJ_02359	contig_44	297933	298223	+	GEGEGB_03174	1	persistent	2	0	0
BENMGJ_02360	contig_44	298231	298824	+	LNHIMF_03148	1	persistent	2	0	0
BENMGJ_02361	contig_44	298817	299953	+	GEGEGB_03176	1	persistent	2	0	0
BENMGJ_02362	contig_44	300045	301052	-	GEGEGB_03177	1	persistent	2	0	0
BENMGJ_02363	contig_44	301185	302231	-	GEGEGB_03178	1	persistent	2	1	0
BENMGJ_02364	contig_44	302420	303139	-	GEGEGB_03181	1	persistent	2	1	0
BENMGJ_02365	contig_44	303189	303515	-	GEGEGB_03182	1	persistent	2	0	0
BENMGJ_02366	contig_44	303515	304234	-	LNHIMF_03154	1	persistent	2	0	0
BENMGJ_02367	contig_44	304389	305441	+	LNHIMF_03155	1	persistent	2	0	0
BENMGJ_02368	contig_44	305469	305744	+	GEGEGB_03185	1	persistent	2	0	0
BENMGJ_02369	contig_44	305857	306942	+	GEGEGB_03186	1	persistent	2	0	1
BENMGJ_02370	contig_44	307159	308415	+	GEGEGB_03187	1	persistent	3	0	1
BENMGJ_02371	contig_45	78	1502	-	GEGEGB_00917	1	persistent	3	0	3
BENMGJ_02373	contig_45	1990	2919	-	LNHIMF_02095	1	persistent	2	0	2
BENMGJ_02374	contig_45	2997	4067	-	LNHIMF_02096	1	persistent	2	0	0
BENMGJ_02375	contig_45	4094	4837	-	LNHIMF_02097	1	persistent	2	0	0
BENMGJ_02376	contig_45	4834	5379	-	LNHIMF_02098	1	persistent	2	0	0
BENMGJ_02377	contig_45	5376	6896	-	GEGEGB_00911	1	persistent	2	0	0
BENMGJ_02378	contig_45	6893	7708	-	LNHIMF_02100	1	persistent	2	0	0
BENMGJ_02379	contig_45	7717	8394	-	GEGEGB_00909	1	persistent	2	0	0
BENMGJ_02380	contig_45	8381	8662	-	LNHIMF_02102	1	persistent	2	0	0
BENMGJ_02381	contig_45	8664	9401	-	LNHIMF_02103	1	persistent	2	0	0
BENMGJ_02382	contig_45	9398	10111	-	GEGEGB_00905	1	persistent	2	0	0
BENMGJ_02383	contig_45	10108	10902	-	BEJGEH_02042	1	persistent	2	0	1
BENMGJ_02384	contig_45	10905	11696	-	LNHIMF_02106	1	persistent	2	0	1
BENMGJ_02385	contig_45	11693	12418	-	GEGEGB_00901	1	persistent	2	0	0
BENMGJ_02386	contig_45	12418	13473	-	GEGEGB_00900	1	persistent	2	0	0
BENMGJ_02387	contig_45	13454	14227	-	GEGEGB_00899	1	persistent	2	0	0
BENMGJ_02388	contig_45	14211	14789	-	LNHIMF_02110	1	persistent	2	0	0
BENMGJ_02389	contig_45	14779	15384	-	GEGEGB_00897	1	persistent	2	0	0
BENMGJ_02390	contig_45	15378	16517	-	LNHIMF_02112	1	persistent	2	0	1
BENMGJ_02391	contig_45	16517	17149	-	LNHIMF_02113	1	persistent	2	0	0
BENMGJ_02392	contig_45	17160	18119	-	LNHIMF_02114	1	persistent	2	0	1
BENMGJ_02393	contig_45	18116	19495	-	LNHIMF_02115	1	persistent	2	0	1
BENMGJ_02394	contig_45	20093	21004	-	LNHIMF_02116	1	persistent	2	0	1
BENMGJ_02396	contig_45	21221	22015	-	LNHIMF_02118	1	persistent	2	0	0
BENMGJ_02397	contig_45	22540	22824	+	GEGEGB_00882	2	persistent	4	0	0
BENMGJ_02398	contig_45	22821	23633	+	GEGEGB_00888	1	persistent	2	0	0
BENMGJ_02399	contig_45	23652	25316	+	GEGEGB_00887	1	persistent	2	0	0
BENMGJ_02400	contig_45	25327	26001	+	LNHIMF_02122	1	persistent	2	0	0
BENMGJ_02401	contig_45	26016	26537	+	LNHIMF_02123	1	persistent	2	0	0
BENMGJ_02402	contig_45	26553	28385	+	LNHIMF_02124	1	persistent	2	0	0
BENMGJ_02403	contig_45	28375	28725	+	GEGEGB_00883	1	persistent	2	0	0
BENMGJ_02404	contig_45	28744	29019	+	GEGEGB_00882	2	persistent	4	0	0
BENMGJ_02405	contig_45	29044	29505	+	GEGEGB_00881	1	persistent	2	0	0
BENMGJ_02406	contig_45	29505	30137	+	LNHIMF_02128	1	persistent	2	0	0
BENMGJ_02407	contig_45	30134	30625	+	LNHIMF_02129	1	persistent	3	0	0
BENMGJ_02408	contig_45	30629	30904	+	LNHIMF_02130	1	persistent	2	0	0
BENMGJ_02409	contig_45	30914	31924	+	GEGEGB_00878	1	persistent	3	0	0
BENMGJ_02410	contig_45	31921	33315	+	LNHIMF_02132	1	persistent	2	0	0
BENMGJ_02411	contig_45	33327	34439	+	GEGEGB_00876	1	persistent	2	0	0
BENMGJ_02412	contig_45	34436	35791	+	BEJGEH_02071	1	persistent	2	0	0
BENMGJ_02413	contig_45	35794	36348	+	LNHIMF_02135	1	persistent	2	0	0
BENMGJ_02414	contig_45	36348	36698	+	GEGEGB_00873	1	persistent	2	0	0
BENMGJ_02415	contig_45	36703	37155	+	LNHIMF_02137	1	persistent	2	0	0
BENMGJ_02416	contig_45	37140	38354	+	LNHIMF_02138	1	persistent	2	0	0
BENMGJ_02417	contig_45	38412	39314	+	LNHIMF_02139	1	persistent	2	0	0
BENMGJ_02418	contig_45	39348	39683	-	GEGEGB_00869	1	persistent	2	0	0
BENMGJ_02419	contig_45	39928	40986	-	LNHIMF_02141	1	persistent	2	0	0
BENMGJ_02420	contig_45	41105	41572	-	GEGEGB_00867	1	persistent	2	0	0
BENMGJ_02421	contig_45	41723	42889	-	LNHIMF_02143	1	persistent	2	0	0
BENMGJ_02422	contig_45	43019	43783	-	GEGEGB_00864	1	persistent	2	0	0
BENMGJ_02423	contig_45	43780	44358	-	GEGEGB_00863	1	persistent	2	0	0
BENMGJ_02424	contig_45	44373	46649	-	LNHIMF_02146	1	persistent	2	0	0
BENMGJ_02425	contig_45	47268	49616	+	HFCAGB_02326	1	persistent	2	0	1
BENMGJ_02426	contig_45	49959	51389	+	GEGEGB_00858	1	persistent	2	0	1
BENMGJ_02427	contig_45	51525	52883	-	GEGEGB_00857	1	persistent	2	0	0
BENMGJ_02428	contig_45	52873	52935	-	GEGEGB_00856	1	persistent	2	0	0
BENMGJ_02430	contig_45	53169	54083	-	GEGEGB_00854	1	persistent	2	0	0
BENMGJ_02431	contig_45	54129	54953	-	GEGEGB_00853	1	persistent	2	0	1
BENMGJ_02432	contig_45	55116	55166	+	LNHIMF_02213	1	persistent	2	0	0
BENMGJ_02433	contig_45	55313	56212	+	GEGEGB_00851	1	persistent	2	0	1
BENMGJ_02434	contig_45	56315	57619	+	LNHIMF_02215	1	persistent	2	0	0
BENMGJ_02435	contig_45	57616	58695	+	LNHIMF_02216	1	persistent	2	0	0
BENMGJ_02436	contig_45	58692	59759	+	LNHIMF_02217	1	persistent	2	0	0
BENMGJ_02437	contig_45	59759	60349	+	GEGEGB_00847	1	persistent	2	0	0
BENMGJ_02438	contig_45	60349	61086	+	GEGEGB_00846	1	persistent	2	0	0
BENMGJ_02439	contig_45	61068	61844	+	GEGEGB_00845	1	persistent	2	0	0
BENMGJ_02440	contig_45	61838	62449	+	LNHIMF_02221	1	persistent	2	0	0
BENMGJ_02441	contig_45	62530	63513	-	GEGEGB_00843	1	persistent	2	0	0
BENMGJ_02442	contig_45	63656	64822	-	LNHIMF_02223	1	persistent	2	0	0
BENMGJ_02443	contig_45	65059	66465	-	LNHIMF_02224	1	persistent	2	0	1
BENMGJ_02444	contig_45	66629	68059	-	LNHIMF_02225	1	persistent	1	1	1
BENMGJ_02445	contig_45	68131	69564	-	LNHIMF_02226	1	shell	1	1	0
BENMGJ_02446	contig_45	69551	70990	-	LNHIMF_02227	1	shell	0	2	0
BENMGJ_02447	contig_45	70991	71935	-	LNHIMF_02228	1	shell	0	2	0
BENMGJ_02448	contig_45	71936	72997	-	HFCAGB_02349	1	shell	0	2	2
BENMGJ_02449	contig_45	73317	74318	-	BEJGEH_02108	1	shell	0	2	1
BENMGJ_02450	contig_45	74323	75228	-	AJBGEP_02252	1	shell	0	2	0
BENMGJ_02451	contig_45	75697	76596	-	BEJGEH_02110	1	shell	1	1	0
BENMGJ_02452	contig_45	76624	77937	-	LNHIMF_02237	1	persistent	1	1	2
BENMGJ_02453	contig_45	77964	79043	-	LNHIMF_02238	1	persistent	2	0	0
BENMGJ_02454	contig_45	79048	79821	-	GEGEGB_00829	1	persistent	2	0	0
BENMGJ_02455	contig_45	79818	80810	-	AJBGEP_02257	1	persistent	2	0	0
BENMGJ_02456	contig_45	80816	81364	-	GEGEGB_00827	1	persistent	2	0	0
BENMGJ_02457	contig_45	81368	82246	-	LNHIMF_02242	1	persistent	2	0	0
BENMGJ_02458	contig_45	82294	83193	-	LNHIMF_02243	1	persistent	2	0	0
BENMGJ_02459	contig_45	83193	84278	-	GEGEGB_00824	1	persistent	2	0	0
BENMGJ_02460	contig_45	84655	85548	-	GEGEGB_00823	1	persistent	2	0	1
BENMGJ_02461	contig_45	85726	87129	-	LNHIMF_02246	1	persistent	2	0	0
BENMGJ_02462	contig_45	87140	88360	-	LNHIMF_02247	1	persistent	2	0	0
BENMGJ_02463	contig_45	88357	89637	-	LNHIMF_02248	1	persistent	2	0	1
BENMGJ_02464	contig_45	89659	91137	-	LNHIMF_02249	1	persistent	2	0	1
BENMGJ_02465	contig_45	91239	92633	-	LNHIMF_02250	1	persistent	2	0	0
BENMGJ_02466	contig_45	92687	94057	-	HFCAGB_02368	1	persistent	2	0	2
BENMGJ_02467	contig_45	94168	95604	-	GEGEGB_00815	1	persistent	2	0	0
BENMGJ_02468	contig_45	95607	96830	-	GEGEGB_00814	1	persistent	2	0	0
BENMGJ_02469	contig_45	96827	97300	-	LNHIMF_02254	1	persistent	2	0	0
BENMGJ_02470	contig_45	97303	98268	-	LNHIMF_02255	1	persistent	2	0	0
BENMGJ_02471	contig_45	98271	99392	-	LNHIMF_02256	1	persistent	2	0	0
BENMGJ_02472	contig_45	99416	99970	-	GEGEGB_00810	1	persistent	2	0	0
BENMGJ_02473	contig_45	99986	100732	-	GEGEGB_00809	1	persistent	2	0	0
BENMGJ_02474	contig_45	100745	101959	-	LNHIMF_02259	1	persistent	2	0	0
BENMGJ_02475	contig_45	101934	103151	-	GEGEGB_00806	1	persistent	2	0	0
BENMGJ_02476	contig_45	103148	103636	-	GEGEGB_00805	1	persistent	2	0	0
BENMGJ_02477	contig_45	103639	104550	-	GEGEGB_00804	1	persistent	2	0	0
BENMGJ_02478	contig_45	104568	106727	-	LNHIMF_02263	1	persistent	2	0	0
BENMGJ_02479	contig_45	106724	107173	-	LNHIMF_02264	1	persistent	2	0	0
BENMGJ_02480	contig_45	107179	108318	-	LNHIMF_02265	1	persistent	2	0	0
BENMGJ_02481	contig_45	108993	110573	+	GEGEGB_00800	1	persistent	2	0	0
BENMGJ_02482	contig_45	110659	112515	-	LNHIMF_02267	1	persistent	2	0	0
BENMGJ_02483	contig_45	112554	113135	-	GEGEGB_00798	1	persistent	2	0	0
BENMGJ_02484	contig_45	113226	113867	-	GEGEGB_00797	1	persistent	2	0	0
BENMGJ_02485	contig_45	114198	117188	+	LNHIMF_02270	1	persistent	2	0	0
BENMGJ_02486	contig_45	117156	118025	-	GEGEGB_00795	1	persistent	2	0	1
BENMGJ_02487	contig_45	118159	119511	+	LNHIMF_02272	1	persistent	2	1	1
BENMGJ_02489	contig_45	119610	119669	-	GEGEGB_00793	1	shell	2	0	0
BENMGJ_02490	contig_45	119650	119847	+	LNHIMF_02274	1	persistent	2	1	0
BENMGJ_02491	contig_45	119952	121193	+	LNHIMF_02275	1	persistent	2	0	0
BENMGJ_02492	contig_45	121193	124315	+	GEGEGB_00789	1	persistent	2	0	0
BENMGJ_02493	contig_45	124316	127396	+	LNHIMF_02277	1	persistent	2	0	0
BENMGJ_02494	contig_45	127393	128805	+	GEGEGB_00787	1	persistent	2	0	0
BENMGJ_02495	contig_45	128805	130208	+	LNHIMF_02279	1	persistent	2	0	0
BENMGJ_02496	contig_45	130205	130927	+	LNHIMF_02280	1	persistent	2	0	1
BENMGJ_02497	contig_45	131196	132398	+	AJBGEP_02298	1	persistent	2	0	1
BENMGJ_02498	contig_45	132398	133114	+	BEJGEH_02156	1	persistent	2	0	0
BENMGJ_02499	contig_45	133125	135236	+	LNHIMF_02283	1	persistent	2	0	2
BENMGJ_02500	contig_45	135352	136713	+	GEGEGB_00769	1	persistent	2	1	1
BENMGJ_02502	contig_45	137203	138210	+	AJBGEP_02303	1	shell	2	0	0
BENMGJ_02503	contig_45	138246	138662	-	LNHIMF_02286	1	persistent	3	1	0
BENMGJ_02504	contig_45	138784	139119	-	LNHIMF_02287	1	persistent	2	0	0
BENMGJ_02505	contig_45	139681	140580	+	LNHIMF_02288	1	persistent	3	0	0
BENMGJ_02506	contig_45	140633	141685	-	GEGEGB_00764	1	persistent	2	0	0
BENMGJ_02507	contig_45	141939	143210	+	GEGEGB_00763	1	persistent	2	0	0
