"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCF_000007545.1_ASM754v1_genomic","GCF_000020745.1_ASM2074v1_genomic","GCF_000020885.1_ASM2088v1_genomic","GCF_000020925.1_ASM2092v1_genomic","GCF_000022165.1_ASM2216v1_genomic","GCF_000170215.1_ASM17021v1_genomic","GCF_000170255.1_ASM17025v1_genomic","GCF_000171255.1_ASM17125v1_genomic","GCF_000171275.1_ASM17127v1_genomic","GCF_000171315.1_ASM17131v1_genomic","GCF_000171415.1_ASM17141v1_genomic","GCF_000171515.1_ASM17151v1_genomic","GCF_000171535.2_ASM17153v2_genomic"
"group_7459","","","13","13","1","11","2638","","","","872","872","872","GCF_000007545.1_ASM754v1_genomic_585","GCF_000020745.1_ASM2074v1_genomic_36342","GCF_000020885.1_ASM2088v1_genomic_2535","GCF_000020925.1_ASM2092v1_genomic_1722","GCF_000022165.1_ASM2216v1_genomic_4788","GCF_000170215.1_ASM17021v1_genomic_30894","GCF_000170255.1_ASM17025v1_genomic_4720","GCF_000171255.1_ASM17125v1_genomic_2760","GCF_000171275.1_ASM17127v1_genomic_31853","GCF_000171315.1_ASM17131v1_genomic_16191","GCF_000171415.1_ASM17141v1_genomic_29943","GCF_000171515.1_ASM17151v1_genomic_4537","GCF_000171535.2_ASM17153v2_genomic_12443"
"group_746","","","13","13","1","11","4826","","","","692","821","811","GCF_000007545.1_ASM754v1_genomic_29686","GCF_000020745.1_ASM2074v1_genomic_20915","GCF_000020885.1_ASM2088v1_genomic_31591","GCF_000020925.1_ASM2092v1_genomic_4376","GCF_000022165.1_ASM2216v1_genomic_3086","GCF_000170215.1_ASM17021v1_genomic_27111","GCF_000170255.1_ASM17025v1_genomic_3029","GCF_000171255.1_ASM17125v1_genomic_21405","GCF_000171275.1_ASM17127v1_genomic_8918","GCF_000171315.1_ASM17131v1_genomic_32648","GCF_000171415.1_ASM17141v1_genomic_20239","GCF_000171515.1_ASM17151v1_genomic_27000","GCF_000171535.2_ASM17153v2_genomic_5239"
"group_7460","","","13","13","1","11","6427","","","","644","644","644","GCF_000007545.1_ASM754v1_genomic_9902","GCF_000020745.1_ASM2074v1_genomic_21938","GCF_000020885.1_ASM2088v1_genomic_31724","GCF_000020925.1_ASM2092v1_genomic_24834","GCF_000022165.1_ASM2216v1_genomic_9281","GCF_000170215.1_ASM17021v1_genomic_4896","GCF_000170255.1_ASM17025v1_genomic_9176","GCF_000171255.1_ASM17125v1_genomic_30262","GCF_000171275.1_ASM17127v1_genomic_35529","GCF_000171315.1_ASM17131v1_genomic_4991","GCF_000171415.1_ASM17141v1_genomic_9317","GCF_000171515.1_ASM17151v1_genomic_8998","GCF_000171535.2_ASM17153v2_genomic_18655"
"group_7461","","","13","13","1","11","3539","","","","731","731","731","GCF_000007545.1_ASM754v1_genomic_14748","GCF_000020745.1_ASM2074v1_genomic_12799","GCF_000020885.1_ASM2088v1_genomic_5115","GCF_000020925.1_ASM2092v1_genomic_39042","GCF_000022165.1_ASM2216v1_genomic_20981","GCF_000170215.1_ASM17021v1_genomic_20071","GCF_000170255.1_ASM17025v1_genomic_20790","GCF_000171255.1_ASM17125v1_genomic_20592","GCF_000171275.1_ASM17127v1_genomic_12281","GCF_000171315.1_ASM17131v1_genomic_20182","GCF_000171415.1_ASM17141v1_genomic_2843","GCF_000171515.1_ASM17151v1_genomic_19219","GCF_000171535.2_ASM17153v2_genomic_19728"
"group_7462","","","13","13","1","11","4042","","","","737","737","737","GCF_000007545.1_ASM754v1_genomic_23914","GCF_000020745.1_ASM2074v1_genomic_31355","GCF_000020885.1_ASM2088v1_genomic_34691","GCF_000020925.1_ASM2092v1_genomic_247","GCF_000022165.1_ASM2216v1_genomic_23640","GCF_000170215.1_ASM17021v1_genomic_34279","GCF_000170255.1_ASM17025v1_genomic_23449","GCF_000171255.1_ASM17125v1_genomic_23936","GCF_000171275.1_ASM17127v1_genomic_11480","GCF_000171315.1_ASM17131v1_genomic_23426","GCF_000171415.1_ASM17141v1_genomic_23313","GCF_000171515.1_ASM17151v1_genomic_25906","GCF_000171535.2_ASM17153v2_genomic_23895"
"group_7463","","","13","13","1","11","736","","","","614","614","614","GCF_000007545.1_ASM754v1_genomic_22664","GCF_000020745.1_ASM2074v1_genomic_15452","GCF_000020885.1_ASM2088v1_genomic_12027","GCF_000020925.1_ASM2092v1_genomic_606","GCF_000022165.1_ASM2216v1_genomic_35370","GCF_000170215.1_ASM17021v1_genomic_13967","GCF_000170255.1_ASM17025v1_genomic_35071","GCF_000171255.1_ASM17125v1_genomic_16500","GCF_000171275.1_ASM17127v1_genomic_16395","GCF_000171315.1_ASM17131v1_genomic_11314","GCF_000171415.1_ASM17141v1_genomic_8825","GCF_000171515.1_ASM17151v1_genomic_18794","GCF_000171535.2_ASM17153v2_genomic_31116"
"group_7464","","","13","13","1","11","5413","","","","740","740","740","GCF_000007545.1_ASM754v1_genomic_21581","GCF_000020745.1_ASM2074v1_genomic_33815","GCF_000020885.1_ASM2088v1_genomic_4100","GCF_000020925.1_ASM2092v1_genomic_23855","GCF_000022165.1_ASM2216v1_genomic_21839","GCF_000170215.1_ASM17021v1_genomic_17420","GCF_000170255.1_ASM17025v1_genomic_21656","GCF_000171255.1_ASM17125v1_genomic_20654","GCF_000171275.1_ASM17127v1_genomic_2562","GCF_000171315.1_ASM17131v1_genomic_20959","GCF_000171415.1_ASM17141v1_genomic_36899","GCF_000171515.1_ASM17151v1_genomic_36651","GCF_000171535.2_ASM17153v2_genomic_3372"
"group_7465","","","13","13","1","11","361","","","","1487","1487","1487","GCF_000007545.1_ASM754v1_genomic_31707","GCF_000020745.1_ASM2074v1_genomic_232","GCF_000020885.1_ASM2088v1_genomic_37514","GCF_000020925.1_ASM2092v1_genomic_29169","GCF_000022165.1_ASM2216v1_genomic_12598","GCF_000170215.1_ASM17021v1_genomic_27152","GCF_000170255.1_ASM17025v1_genomic_28325","GCF_000171255.1_ASM17125v1_genomic_13257","GCF_000171275.1_ASM17127v1_genomic_25340","GCF_000171315.1_ASM17131v1_genomic_22908","GCF_000171415.1_ASM17141v1_genomic_28937","GCF_000171515.1_ASM17151v1_genomic_22722","GCF_000171535.2_ASM17153v2_genomic_14074"
"group_7466","","","13","13","1","11","4816","","","","1529","1529","1529","GCF_000007545.1_ASM754v1_genomic_11407","GCF_000020745.1_ASM2074v1_genomic_29287","GCF_000020885.1_ASM2088v1_genomic_11726","GCF_000020925.1_ASM2092v1_genomic_25240","GCF_000022165.1_ASM2216v1_genomic_25978","GCF_000170215.1_ASM17021v1_genomic_13753","GCF_000170255.1_ASM17025v1_genomic_25770","GCF_000171255.1_ASM17125v1_genomic_20797","GCF_000171275.1_ASM17127v1_genomic_13937","GCF_000171315.1_ASM17131v1_genomic_13824","GCF_000171415.1_ASM17141v1_genomic_26565","GCF_000171515.1_ASM17151v1_genomic_25888","GCF_000171535.2_ASM17153v2_genomic_14163"
"group_7467","","","13","13","1","11","4556","","","","1433","1433","1433","GCF_000007545.1_ASM754v1_genomic_28556","GCF_000020745.1_ASM2074v1_genomic_14861","GCF_000020885.1_ASM2088v1_genomic_28153","GCF_000020925.1_ASM2092v1_genomic_23869","GCF_000022165.1_ASM2216v1_genomic_37970","GCF_000170215.1_ASM17021v1_genomic_32554","GCF_000170255.1_ASM17025v1_genomic_37644","GCF_000171255.1_ASM17125v1_genomic_25279","GCF_000171275.1_ASM17127v1_genomic_20474","GCF_000171315.1_ASM17131v1_genomic_36402","GCF_000171415.1_ASM17141v1_genomic_26412","GCF_000171515.1_ASM17151v1_genomic_37903","GCF_000171535.2_ASM17153v2_genomic_14808"
"group_7468","","","13","13","1","11","2592","","","","443","443","443","GCF_000007545.1_ASM754v1_genomic_17024","GCF_000020745.1_ASM2074v1_genomic_23390","GCF_000020885.1_ASM2088v1_genomic_23202","GCF_000020925.1_ASM2092v1_genomic_386","GCF_000022165.1_ASM2216v1_genomic_35908","GCF_000170215.1_ASM17021v1_genomic_34193","GCF_000170255.1_ASM17025v1_genomic_35597","GCF_000171255.1_ASM17125v1_genomic_3551","GCF_000171275.1_ASM17127v1_genomic_19842","GCF_000171315.1_ASM17131v1_genomic_661","GCF_000171415.1_ASM17141v1_genomic_32172","GCF_000171515.1_ASM17151v1_genomic_15087","GCF_000171535.2_ASM17153v2_genomic_3727"
"group_7469","","","13","13","1","11","1797","","","","1007","1007","1007","GCF_000007545.1_ASM754v1_genomic_37387","GCF_000020745.1_ASM2074v1_genomic_28483","GCF_000020885.1_ASM2088v1_genomic_26994","GCF_000020925.1_ASM2092v1_genomic_39678","GCF_000022165.1_ASM2216v1_genomic_17499","GCF_000170215.1_ASM17021v1_genomic_16698","GCF_000170255.1_ASM17025v1_genomic_17336","GCF_000171255.1_ASM17125v1_genomic_5004","GCF_000171275.1_ASM17127v1_genomic_16591","GCF_000171315.1_ASM17131v1_genomic_34827","GCF_000171415.1_ASM17141v1_genomic_32254","GCF_000171515.1_ASM17151v1_genomic_32624","GCF_000171535.2_ASM17153v2_genomic_3453"
"group_747","","","13","13","1","11","4806","","","","359","557","526","GCF_000007545.1_ASM754v1_genomic_21195","GCF_000020745.1_ASM2074v1_genomic_783","GCF_000020885.1_ASM2088v1_genomic_32707","GCF_000020925.1_ASM2092v1_genomic_8280","GCF_000022165.1_ASM2216v1_genomic_3090","GCF_000170215.1_ASM17021v1_genomic_32360","GCF_000170255.1_ASM17025v1_genomic_3033","GCF_000171255.1_ASM17125v1_genomic_14687","GCF_000171275.1_ASM17127v1_genomic_2523","GCF_000171315.1_ASM17131v1_genomic_7950","GCF_000171415.1_ASM17141v1_genomic_8186","GCF_000171515.1_ASM17151v1_genomic_26054","GCF_000171535.2_ASM17153v2_genomic_8043"
"group_7470","","","13","13","1","11","508","","","","260","260","260","GCF_000007545.1_ASM754v1_genomic_24465","GCF_000020745.1_ASM2074v1_genomic_1536","GCF_000020885.1_ASM2088v1_genomic_21431","GCF_000020925.1_ASM2092v1_genomic_36716","GCF_000022165.1_ASM2216v1_genomic_5462","GCF_000170215.1_ASM17021v1_genomic_5225","GCF_000170255.1_ASM17025v1_genomic_5386","GCF_000171255.1_ASM17125v1_genomic_1391","GCF_000171275.1_ASM17127v1_genomic_33202","GCF_000171315.1_ASM17131v1_genomic_5049","GCF_000171415.1_ASM17141v1_genomic_5452","GCF_000171515.1_ASM17151v1_genomic_5185","GCF_000171535.2_ASM17153v2_genomic_12278"
"group_7471","","","13","13","1","11","1852","","","","287","287","287","GCF_000007545.1_ASM754v1_genomic_26357","GCF_000020745.1_ASM2074v1_genomic_17758","GCF_000020885.1_ASM2088v1_genomic_33886","GCF_000020925.1_ASM2092v1_genomic_33667","GCF_000022165.1_ASM2216v1_genomic_34873","GCF_000170215.1_ASM17021v1_genomic_33253","GCF_000170255.1_ASM17025v1_genomic_34572","GCF_000171255.1_ASM17125v1_genomic_5216","GCF_000171275.1_ASM17127v1_genomic_32958","GCF_000171315.1_ASM17131v1_genomic_17211","GCF_000171415.1_ASM17141v1_genomic_19926","GCF_000171515.1_ASM17151v1_genomic_5528","GCF_000171535.2_ASM17153v2_genomic_34282"
"group_7472","","","13","13","1","11","362","","","","1358","1358","1358","GCF_000007545.1_ASM754v1_genomic_25006","GCF_000020745.1_ASM2074v1_genomic_38596","GCF_000020885.1_ASM2088v1_genomic_26060","GCF_000020925.1_ASM2092v1_genomic_16031","GCF_000022165.1_ASM2216v1_genomic_24034","GCF_000170215.1_ASM17021v1_genomic_22890","GCF_000170255.1_ASM17025v1_genomic_23839","GCF_000171255.1_ASM17125v1_genomic_26206","GCF_000171275.1_ASM17127v1_genomic_21946","GCF_000171315.1_ASM17131v1_genomic_24651","GCF_000171415.1_ASM17141v1_genomic_15750","GCF_000171515.1_ASM17151v1_genomic_18841","GCF_000171535.2_ASM17153v2_genomic_32072"
"group_7473","","","13","13","1","11","5335","","","","446","446","446","GCF_000007545.1_ASM754v1_genomic_20230","GCF_000020745.1_ASM2074v1_genomic_23662","GCF_000020885.1_ASM2088v1_genomic_29963","GCF_000020925.1_ASM2092v1_genomic_25940","GCF_000022165.1_ASM2216v1_genomic_28280","GCF_000170215.1_ASM17021v1_genomic_26903","GCF_000170255.1_ASM17025v1_genomic_28048","GCF_000171255.1_ASM17125v1_genomic_22328","GCF_000171275.1_ASM17127v1_genomic_12272","GCF_000171315.1_ASM17131v1_genomic_24990","GCF_000171415.1_ASM17141v1_genomic_29608","GCF_000171515.1_ASM17151v1_genomic_25032","GCF_000171535.2_ASM17153v2_genomic_16192"
"group_7474","","","13","13","1","11","2440","","","","761","761","761","GCF_000007545.1_ASM754v1_genomic_19044","GCF_000020745.1_ASM2074v1_genomic_23849","GCF_000020885.1_ASM2088v1_genomic_17217","GCF_000020925.1_ASM2092v1_genomic_26985","GCF_000022165.1_ASM2216v1_genomic_7089","GCF_000170215.1_ASM17021v1_genomic_11573","GCF_000170255.1_ASM17025v1_genomic_7017","GCF_000171255.1_ASM17125v1_genomic_26603","GCF_000171275.1_ASM17127v1_genomic_11885","GCF_000171315.1_ASM17131v1_genomic_26412","GCF_000171415.1_ASM17141v1_genomic_8428","GCF_000171515.1_ASM17151v1_genomic_18093","GCF_000171535.2_ASM17153v2_genomic_38134"
"group_7475","","","13","13","1","11","1025","","","","494","494","494","GCF_000007545.1_ASM754v1_genomic_3230","GCF_000020745.1_ASM2074v1_genomic_32295","GCF_000020885.1_ASM2088v1_genomic_15533","GCF_000020925.1_ASM2092v1_genomic_20711","GCF_000022165.1_ASM2216v1_genomic_10941","GCF_000170215.1_ASM17021v1_genomic_32935","GCF_000170255.1_ASM17025v1_genomic_10837","GCF_000171255.1_ASM17125v1_genomic_4446","GCF_000171275.1_ASM17127v1_genomic_20514","GCF_000171315.1_ASM17131v1_genomic_36122","GCF_000171415.1_ASM17141v1_genomic_18529","GCF_000171515.1_ASM17151v1_genomic_9912","GCF_000171535.2_ASM17153v2_genomic_10819"
"group_7476","","","13","13","1","11","2705","","","","1268","1268","1268","GCF_000007545.1_ASM754v1_genomic_37446","GCF_000020745.1_ASM2074v1_genomic_14047","GCF_000020885.1_ASM2088v1_genomic_8695","GCF_000020925.1_ASM2092v1_genomic_27050","GCF_000022165.1_ASM2216v1_genomic_20698","GCF_000170215.1_ASM17021v1_genomic_12909","GCF_000170255.1_ASM17025v1_genomic_20498","GCF_000171255.1_ASM17125v1_genomic_21526","GCF_000171275.1_ASM17127v1_genomic_4695","GCF_000171315.1_ASM17131v1_genomic_12526","GCF_000171415.1_ASM17141v1_genomic_18862","GCF_000171515.1_ASM17151v1_genomic_36892","GCF_000171535.2_ASM17153v2_genomic_5711"
"group_7477","","","13","13","1","11","7257","","","","1058","1058","1058","GCF_000007545.1_ASM754v1_genomic_23728","GCF_000020745.1_ASM2074v1_genomic_2347","GCF_000020885.1_ASM2088v1_genomic_16257","GCF_000020925.1_ASM2092v1_genomic_15783","GCF_000022165.1_ASM2216v1_genomic_25916","GCF_000170215.1_ASM17021v1_genomic_16057","GCF_000170255.1_ASM17025v1_genomic_25702","GCF_000171255.1_ASM17125v1_genomic_13926","GCF_000171275.1_ASM17127v1_genomic_1330","GCF_000171315.1_ASM17131v1_genomic_22528","GCF_000171415.1_ASM17141v1_genomic_21905","GCF_000171515.1_ASM17151v1_genomic_25188","GCF_000171535.2_ASM17153v2_genomic_186"
"group_7478","","","13","13","1","11","317","","","","287","287","287","GCF_000007545.1_ASM754v1_genomic_10585","GCF_000020745.1_ASM2074v1_genomic_2848","GCF_000020885.1_ASM2088v1_genomic_3926","GCF_000020925.1_ASM2092v1_genomic_1283","GCF_000022165.1_ASM2216v1_genomic_34783","GCF_000170215.1_ASM17021v1_genomic_8806","GCF_000170255.1_ASM17025v1_genomic_34479","GCF_000171255.1_ASM17125v1_genomic_19398","GCF_000171275.1_ASM17127v1_genomic_4513","GCF_000171315.1_ASM17131v1_genomic_8857","GCF_000171415.1_ASM17141v1_genomic_28719","GCF_000171515.1_ASM17151v1_genomic_8904","GCF_000171535.2_ASM17153v2_genomic_35520"
"group_7479","","","13","13","1","11","1988","","","","896","896","896","GCF_000007545.1_ASM754v1_genomic_13363","GCF_000020745.1_ASM2074v1_genomic_4730","GCF_000020885.1_ASM2088v1_genomic_29588","GCF_000020925.1_ASM2092v1_genomic_6986","GCF_000022165.1_ASM2216v1_genomic_20018","GCF_000170215.1_ASM17021v1_genomic_19161","GCF_000170255.1_ASM17025v1_genomic_19829","GCF_000171255.1_ASM17125v1_genomic_23577","GCF_000171275.1_ASM17127v1_genomic_28738","GCF_000171315.1_ASM17131v1_genomic_36581","GCF_000171415.1_ASM17141v1_genomic_15979","GCF_000171515.1_ASM17151v1_genomic_24167","GCF_000171535.2_ASM17153v2_genomic_15817"
"group_748","","","13","13","1","11","4805","","","","1889","2279","2249","GCF_000007545.1_ASM754v1_genomic_24016","GCF_000020745.1_ASM2074v1_genomic_3176","GCF_000020885.1_ASM2088v1_genomic_28143","GCF_000020925.1_ASM2092v1_genomic_22747","GCF_000022165.1_ASM2216v1_genomic_22671","GCF_000170215.1_ASM17021v1_genomic_11882","GCF_000170255.1_ASM17025v1_genomic_22479","GCF_000171255.1_ASM17125v1_genomic_17028","GCF_000171275.1_ASM17127v1_genomic_27143","GCF_000171315.1_ASM17131v1_genomic_33556","GCF_000171415.1_ASM17141v1_genomic_15483","GCF_000171515.1_ASM17151v1_genomic_9087","GCF_000171535.2_ASM17153v2_genomic_19748"
"group_7480","","","13","13","1","11","995","","","","854","854","854","GCF_000007545.1_ASM754v1_genomic_17682","GCF_000020745.1_ASM2074v1_genomic_29751","GCF_000020885.1_ASM2088v1_genomic_27248","GCF_000020925.1_ASM2092v1_genomic_23207","GCF_000022165.1_ASM2216v1_genomic_16457","GCF_000170215.1_ASM17021v1_genomic_20730","GCF_000170255.1_ASM17025v1_genomic_16301","GCF_000171255.1_ASM17125v1_genomic_2959","GCF_000171275.1_ASM17127v1_genomic_11715","GCF_000171315.1_ASM17131v1_genomic_20784","GCF_000171415.1_ASM17141v1_genomic_10372","GCF_000171515.1_ASM17151v1_genomic_7611","GCF_000171535.2_ASM17153v2_genomic_6184"
"group_7481","","","13","13","1","11","2806","","","","518","518","518","GCF_000007545.1_ASM754v1_genomic_17505","GCF_000020745.1_ASM2074v1_genomic_15676","GCF_000020885.1_ASM2088v1_genomic_11883","GCF_000020925.1_ASM2092v1_genomic_38512","GCF_000022165.1_ASM2216v1_genomic_32601","GCF_000170215.1_ASM17021v1_genomic_31068","GCF_000170255.1_ASM17025v1_genomic_32322","GCF_000171255.1_ASM17125v1_genomic_7815","GCF_000171275.1_ASM17127v1_genomic_35059","GCF_000171315.1_ASM17131v1_genomic_36972","GCF_000171415.1_ASM17141v1_genomic_20397","GCF_000171515.1_ASM17151v1_genomic_31540","GCF_000171535.2_ASM17153v2_genomic_6583"
"group_7482","","","13","13","1","11","1252","","","","242","242","242","GCF_000007545.1_ASM754v1_genomic_34547","GCF_000020745.1_ASM2074v1_genomic_35029","GCF_000020885.1_ASM2088v1_genomic_9186","GCF_000020925.1_ASM2092v1_genomic_12631","GCF_000022165.1_ASM2216v1_genomic_12401","GCF_000170215.1_ASM17021v1_genomic_11911","GCF_000170255.1_ASM17025v1_genomic_12303","GCF_000171255.1_ASM17125v1_genomic_36704","GCF_000171275.1_ASM17127v1_genomic_11703","GCF_000171315.1_ASM17131v1_genomic_34341","GCF_000171415.1_ASM17141v1_genomic_12412","GCF_000171515.1_ASM17151v1_genomic_12063","GCF_000171535.2_ASM17153v2_genomic_12301"
"group_7483","","","13","13","1","11","7841","","","","587","587","587","GCF_000007545.1_ASM754v1_genomic_10937","GCF_000020745.1_ASM2074v1_genomic_19383","GCF_000020885.1_ASM2088v1_genomic_11682","GCF_000020925.1_ASM2092v1_genomic_17688","GCF_000022165.1_ASM2216v1_genomic_39388","GCF_000170215.1_ASM17021v1_genomic_34710","GCF_000170255.1_ASM17025v1_genomic_39028","GCF_000171255.1_ASM17125v1_genomic_13189","GCF_000171275.1_ASM17127v1_genomic_29231","GCF_000171315.1_ASM17131v1_genomic_17465","GCF_000171415.1_ASM17141v1_genomic_18023","GCF_000171515.1_ASM17151v1_genomic_26686","GCF_000171535.2_ASM17153v2_genomic_29717"
"group_7484","","","13","13","1","11","6400","","","","515","515","515","GCF_000007545.1_ASM754v1_genomic_6232","GCF_000020745.1_ASM2074v1_genomic_23416","GCF_000020885.1_ASM2088v1_genomic_36034","GCF_000020925.1_ASM2092v1_genomic_24061","GCF_000022165.1_ASM2216v1_genomic_22617","GCF_000170215.1_ASM17021v1_genomic_31544","GCF_000170255.1_ASM17025v1_genomic_22423","GCF_000171255.1_ASM17125v1_genomic_25167","GCF_000171275.1_ASM17127v1_genomic_1507","GCF_000171315.1_ASM17131v1_genomic_35162","GCF_000171415.1_ASM17141v1_genomic_23763","GCF_000171515.1_ASM17151v1_genomic_21783","GCF_000171535.2_ASM17153v2_genomic_22209"
"group_7485","","","13","13","1","11","4625","","","","2222","2222","2222","GCF_000007545.1_ASM754v1_genomic_11699","GCF_000020745.1_ASM2074v1_genomic_32813","GCF_000020885.1_ASM2088v1_genomic_37922","GCF_000020925.1_ASM2092v1_genomic_33621","GCF_000022165.1_ASM2216v1_genomic_35739","GCF_000170215.1_ASM17021v1_genomic_5367","GCF_000170255.1_ASM17025v1_genomic_35428","GCF_000171255.1_ASM17125v1_genomic_30699","GCF_000171275.1_ASM17127v1_genomic_31369","GCF_000171315.1_ASM17131v1_genomic_14805","GCF_000171415.1_ASM17141v1_genomic_5421","GCF_000171515.1_ASM17151v1_genomic_12402","GCF_000171535.2_ASM17153v2_genomic_2118"
"group_7486","","","13","13","1","11","5465","","","","1163","1163","1163","GCF_000007545.1_ASM754v1_genomic_14260","GCF_000020745.1_ASM2074v1_genomic_22676","GCF_000020885.1_ASM2088v1_genomic_33624","GCF_000020925.1_ASM2092v1_genomic_23500","GCF_000022165.1_ASM2216v1_genomic_28336","GCF_000170215.1_ASM17021v1_genomic_34165","GCF_000170255.1_ASM17025v1_genomic_28102","GCF_000171255.1_ASM17125v1_genomic_16535","GCF_000171275.1_ASM17127v1_genomic_4912","GCF_000171315.1_ASM17131v1_genomic_24251","GCF_000171415.1_ASM17141v1_genomic_4363","GCF_000171515.1_ASM17151v1_genomic_11612","GCF_000171535.2_ASM17153v2_genomic_32896"
"group_7487","","","13","13","1","11","5410","","","","1250","1250","1250","GCF_000007545.1_ASM754v1_genomic_7488","GCF_000020745.1_ASM2074v1_genomic_21723","GCF_000020885.1_ASM2088v1_genomic_34170","GCF_000020925.1_ASM2092v1_genomic_22402","GCF_000022165.1_ASM2216v1_genomic_24654","GCF_000170215.1_ASM17021v1_genomic_23474","GCF_000170255.1_ASM17025v1_genomic_24451","GCF_000171255.1_ASM17125v1_genomic_28794","GCF_000171275.1_ASM17127v1_genomic_10326","GCF_000171315.1_ASM17131v1_genomic_36630","GCF_000171415.1_ASM17141v1_genomic_39337","GCF_000171515.1_ASM17151v1_genomic_21986","GCF_000171535.2_ASM17153v2_genomic_561"
"group_7488","","","13","13","1","11","297","","","","869","869","869","GCF_000007545.1_ASM754v1_genomic_7606","GCF_000020745.1_ASM2074v1_genomic_21919","GCF_000020885.1_ASM2088v1_genomic_3819","GCF_000020925.1_ASM2092v1_genomic_14515","GCF_000022165.1_ASM2216v1_genomic_4506","GCF_000170215.1_ASM17021v1_genomic_20563","GCF_000170255.1_ASM17025v1_genomic_4434","GCF_000171255.1_ASM17125v1_genomic_170","GCF_000171275.1_ASM17127v1_genomic_20932","GCF_000171315.1_ASM17131v1_genomic_37847","GCF_000171415.1_ASM17141v1_genomic_364","GCF_000171515.1_ASM17151v1_genomic_26032","GCF_000171535.2_ASM17153v2_genomic_38482"
"group_7489","","","13","13","1","11","1906","","","","1301","1301","1301","GCF_000007545.1_ASM754v1_genomic_27713","GCF_000020745.1_ASM2074v1_genomic_2795","GCF_000020885.1_ASM2088v1_genomic_1726","GCF_000020925.1_ASM2092v1_genomic_61","GCF_000022165.1_ASM2216v1_genomic_39858","GCF_000170215.1_ASM17021v1_genomic_33204","GCF_000170255.1_ASM17025v1_genomic_39487","GCF_000171255.1_ASM17125v1_genomic_30185","GCF_000171275.1_ASM17127v1_genomic_32150","GCF_000171315.1_ASM17131v1_genomic_20898","GCF_000171415.1_ASM17141v1_genomic_38452","GCF_000171515.1_ASM17151v1_genomic_35107","GCF_000171535.2_ASM17153v2_genomic_2089"
"group_7490","","","13","13","1","11","4833","","","","1133","1145","1135","GCF_000007545.1_ASM754v1_genomic_12789","GCF_000020745.1_ASM2074v1_genomic_29796","GCF_000020885.1_ASM2088v1_genomic_4596","GCF_000020925.1_ASM2092v1_genomic_27892","GCF_000022165.1_ASM2216v1_genomic_27536","GCF_000170215.1_ASM17021v1_genomic_26211","GCF_000170255.1_ASM17025v1_genomic_24097","GCF_000171255.1_ASM17125v1_genomic_29965","GCF_000171275.1_ASM17127v1_genomic_27748","GCF_000171315.1_ASM17131v1_genomic_34680","GCF_000171415.1_ASM17141v1_genomic_20827","GCF_000171515.1_ASM17151v1_genomic_15284","GCF_000171535.2_ASM17153v2_genomic_35656"
"group_7491","","","13","13","1","11","5568","","","","668","668","668","GCF_000007545.1_ASM754v1_genomic_31324","GCF_000020745.1_ASM2074v1_genomic_34058","GCF_000020885.1_ASM2088v1_genomic_718","GCF_000020925.1_ASM2092v1_genomic_39636","GCF_000022165.1_ASM2216v1_genomic_5429","GCF_000170215.1_ASM17021v1_genomic_5198","GCF_000170255.1_ASM17025v1_genomic_5350","GCF_000171255.1_ASM17125v1_genomic_10751","GCF_000171275.1_ASM17127v1_genomic_34034","GCF_000171315.1_ASM17131v1_genomic_38170","GCF_000171415.1_ASM17141v1_genomic_39288","GCF_000171515.1_ASM17151v1_genomic_12453","GCF_000171535.2_ASM17153v2_genomic_39293"
"group_7492","","","13","13","1","11","3985","","","","581","581","581","GCF_000007545.1_ASM754v1_genomic_36238","GCF_000020745.1_ASM2074v1_genomic_27845","GCF_000020885.1_ASM2088v1_genomic_35509","GCF_000020925.1_ASM2092v1_genomic_5611","GCF_000022165.1_ASM2216v1_genomic_8378","GCF_000170215.1_ASM17021v1_genomic_18830","GCF_000170255.1_ASM17025v1_genomic_37286","GCF_000171255.1_ASM17125v1_genomic_28117","GCF_000171275.1_ASM17127v1_genomic_13699","GCF_000171315.1_ASM17131v1_genomic_18960","GCF_000171415.1_ASM17141v1_genomic_37121","GCF_000171515.1_ASM17151v1_genomic_4656","GCF_000171535.2_ASM17153v2_genomic_34839"
"group_7493","","","13","13","1","11","1338","","","","863","863","863","GCF_000007545.1_ASM754v1_genomic_19547","GCF_000020745.1_ASM2074v1_genomic_4606","GCF_000020885.1_ASM2088v1_genomic_32875","GCF_000020925.1_ASM2092v1_genomic_18082","GCF_000022165.1_ASM2216v1_genomic_3773","GCF_000170215.1_ASM17021v1_genomic_30408","GCF_000170255.1_ASM17025v1_genomic_3714","GCF_000171255.1_ASM17125v1_genomic_36470","GCF_000171275.1_ASM17127v1_genomic_27005","GCF_000171315.1_ASM17131v1_genomic_31916","GCF_000171415.1_ASM17141v1_genomic_28501","GCF_000171515.1_ASM17151v1_genomic_36532","GCF_000171535.2_ASM17153v2_genomic_22738"
